image,label
50622,1_00_0
42627,3_00_0
26622,4_00_0
65504,6_00_0
50151,4_00_0
41652,5_00_0
12712,2_00_0
18870,6_00_0
16872,3_a9_3
61644,3_a9_1
32448,1_00_0
51490,5_b7_1
46891,1_00_0
53755,3_00_0
60976,5_b7_1
50920,1_00_0
15152,1_00_0
25644,5_b8_1
41394,3_a9_1
37923,4_00_0
20471,5_a7_2
67496,3_a9_1
58706,4_00_0
14223,3_b6_1
55564,6_00_0
13521,5_b7_1
62687,5_b7_1
30228,2_00_0
16512,1_00_0
60102,2_a5_2
60921,1_00_0
43169,6_00_0
15598,4_00_0
23580,5_b6_1
12727,3_b3_1
41705,1_00_0
10513,1_00_0
52972,3_00_0
26413,3_b3_1
23623,4_00_0
53751,5_b7_1
47596,3_00_0
44565,6_00_0
24019,3_00_0
51298,5_b7_1
15718,1_00_0
19546,6_00_0
14317,4_00_0
39050,4_00_0
56968,4_00_0
28735,6_00_0
45938,3_a9_1
29282,2_a5_2
20040,6_00_0
53289,5_a7_2
38360,4_00_0
35702,6_00_0
39071,4_00_0
59631,4_00_0
33378,3_b7_1
15367,6_00_0
40104,2_00_0
52197,3_b8_1
59492,3_00_0
30569,5_a7_2
25671,3_b7_1
65621,3_00_0
17862,3_00_0
19964,3_00_0
13741,4_00_0
61118,4_00_0
40851,4_00_0
14835,5_b6_1
48209,2_a5_2
47894,4_00_0
10813,3_00_0
42788,3_a9_3
14212,3_a9_2
61205,1_00_0
50207,5_b6_1
19163,3_a9_3
32672,3_00_0
26118,1_00_0
50139,3_b6_1
61604,4_00_0
39572,3_b3_1
10991,4_00_0
20950,5_00_0
23325,4_00_0
60531,4_00_0
57015,3_00_0
20793,3_00_0
56180,6_00_0
52527,1_00_0
25948,3_b6_1
38844,3_b3_1
23843,2_00_0
21469,3_a9_2
22036,5_00_0
16621,2_a5_2
42725,2_00_0
30739,3_00_0
44970,3_00_0
45174,5_b7_1
60947,1_00_0
54669,3_b8_1
62113,5_a7_2
50704,3_b8_1
64285,1_00_0
53109,3_b6_1
58501,3_a9_2
43925,5_b7_1
23640,6_00_0
66086,3_a9_1
58564,3_00_0
36883,1_00_0
10983,6_00_0
59930,4_00_0
38292,6_00_0
49975,6_00_0
15384,4_00_0
27195,3_a9_1
41305,4_00_0
66723,5_b8_1
28454,5_b6_1
14107,5_a7_2
38887,4_00_0
46604,1_00_0
42761,3_00_0
22892,1_00_0
28981,3_00_0
62016,5_b7_1
60032,5_b6_1
53396,3_00_0
42356,6_00_0
52515,4_00_0
33272,5_a7_2
19132,4_00_0
14179,6_00_0
67678,5_b6_1
57928,6_a11_2
50903,4_00_0
67328,6_00_0
59933,6_b4_3
40072,4_00_0
57493,3_00_0
39588,3_00_0
50660,4_00_0
49563,1_00_0
65055,5_b8_1
39195,3_b3_1
29100,6_00_0
61579,6_00_0
28583,1_00_0
34011,1_00_0
46854,4_00_0
21615,1_00_0
64243,4_00_0
17633,4_00_0
29114,6_00_0
34392,3_b7_1
60074,4_00_0
48601,1_00_0
57716,3_00_0
29618,3_b3_1
47698,5_b8_1
62676,4_00_0
32607,6_00_0
21979,3_b3_1
56962,3_00_0
36920,3_b8_1
19801,3_00_0
49482,3_a9_1
26019,6_00_0
10369,6_00_0
43755,6_00_0
13721,6_00_0
52066,4_00_0
24958,4_00_0
43528,4_00_0
54292,3_b6_1
47947,4_00_0
33412,1_00_0
23185,4_00_0
62093,3_a9_1
27629,1_00_0
58242,5_b8_1
20765,5_a7_2
25988,2_00_0
35478,5_b6_1
17521,5_b6_1
53112,3_00_0
55249,3_00_0
63389,4_00_0
18088,3_00_0
59408,3_00_0
38547,6_00_0
65733,6_00_0
61984,5_b7_1
30473,5_b8_1
41680,4_00_0
58734,6_00_0
17463,6_00_0
50382,6_00_0
57193,6_00_0
45887,5_b6_1
50333,1_00_0
12504,3_b3_1
23358,3_00_0
31644,5_00_0
26923,6_00_0
62527,1_00_0
21349,6_00_0
42534,5_00_0
64931,3_00_0
47973,2_00_0
66578,1_00_0
60808,3_b8_1
56648,3_00_0
25437,5_a7_2
16938,6_00_0
52082,4_00_0
43606,6_00_0
43126,3_b6_1
46695,6_00_0
60229,5_a7_2
50229,1_00_0
16842,3_b8_1
33696,1_00_0
63376,3_00_0
25487,3_a9_2
14814,6_a12_2
13231,4_00_0
12892,1_00_0
64970,3_b7_1
19120,6_00_0
36679,6_00_0
62028,5_b6_1
29942,3_b6_1
52038,3_00_0
17737,1_00_0
41011,2_a5_2
46455,6_00_0
47012,6_00_0
49799,4_00_0
22684,1_00_0
17681,6_00_0
27184,4_00_0
24046,4_00_0
24207,4_00_0
45452,4_00_0
59160,6_00_0
32785,5_00_0
60523,3_b8_1
26545,3_b7_1
37577,3_00_0
50572,2_a5_2
38741,3_a9_1
10682,2_a5_2
26950,1_00_0
23767,4_00_0
47153,1_00_0
35008,5_b6_1
55610,3_00_0
15742,3_b6_1
27951,6_00_0
33799,1_00_0
55275,2_00_0
60036,3_00_0
16138,4_00_0
22206,4_00_0
26071,4_00_0
57865,4_00_0
60686,1_00_0
47535,1_00_0
35880,6_00_0
24903,1_00_0
11498,1_00_0
45837,4_00_0
40640,5_b6_1
38677,6_00_0
56618,3_00_0
59666,4_00_0
29120,4_00_0
24129,3_b7_1
27507,1_00_0
36154,5_b6_1
51040,3_00_0
46931,6_00_0
26001,5_00_0
27105,3_00_0
65789,3_00_0
16486,3_00_0
50846,4_00_0
57074,1_00_0
36951,6_a12_1
52807,5_b7_1
41625,2_00_0
51740,1_00_0
39171,6_a11_1
31597,4_00_0
23472,4_00_0
48816,6_b5_1
49018,3_00_0
23537,3_b6_1
30035,3_a9_2
22646,1_00_0
39938,1_00_0
45002,3_00_0
61965,3_00_0
36675,4_00_0
66525,6_00_0
51704,3_b8_1
50531,4_00_0
39676,3_00_0
10733,3_00_0
33445,1_00_0
52375,4_00_0
10117,4_00_0
59179,3_a9_2
11644,3_00_0
12283,3_00_0
13019,4_00_0
48587,1_00_0
15131,6_00_0
35174,3_b6_1
65690,6_00_0
10238,3_b3_1
22634,6_00_0
22225,6_00_0
51671,6_a12_2
10419,3_00_0
49277,6_00_0
53748,5_00_0
20384,1_00_0
11618,6_00_0
15843,3_00_0
41547,6_00_0
42647,6_00_0
40518,6_00_0
38669,4_00_0
20695,3_00_0
17119,3_00_0
46701,5_a7_2
46627,3_a9_3
39986,3_00_0
22955,5_b8_1
67247,4_00_0
44479,4_00_0
56705,4_00_0
53971,5_b8_1
20721,3_00_0
10043,3_00_0
27608,3_00_0
29058,4_00_0
13895,6_00_0
19667,3_00_0
58092,6_00_0
60421,5_b6_1
45119,3_a9_1
59242,4_00_0
13454,5_00_0
64403,3_00_0
60566,3_00_0
51532,3_00_0
27576,4_00_0
35972,4_00_0
35771,3_00_0
60220,1_00_0
56461,5_b6_1
28801,6_00_0
53262,1_00_0
38058,5_b7_1
58822,6_00_0
15880,6_00_0
32957,5_b6_1
17205,4_00_0
56139,3_b7_1
13051,6_00_0
27345,5_a7_2
59795,4_00_0
43712,3_b8_1
53969,4_00_0
19705,3_00_0
24095,6_00_0
61041,3_b6_1
30536,3_b6_1
46703,4_00_0
34184,5_a7_2
33983,3_b6_1
34600,3_00_0
49245,5_00_0
27745,1_00_0
43713,3_00_0
20664,1_00_0
26188,3_00_0
44526,3_a9_2
54644,3_00_0
43610,3_b8_1
64029,3_b6_1
28484,1_00_0
28480,6_00_0
64324,1_00_0
58489,1_00_0
43665,4_00_0
53475,4_00_0
24043,1_00_0
12240,3_00_0
43465,3_b3_1
43583,6_00_0
21265,1_00_0
34714,3_00_0
57275,6_00_0
25685,4_00_0
44539,3_00_0
61700,5_b6_1
23602,6_00_0
61571,1_00_0
61727,2_a5_2
64711,3_a9_3
30732,1_00_0
16437,1_00_0
59436,4_00_0
60351,6_00_0
26377,3_00_0
67546,2_00_0
19605,1_00_0
27675,3_a9_1
44954,3_00_0
34807,1_00_0
39224,2_00_0
58148,6_00_0
49655,1_00_0
20779,2_00_0
12716,1_00_0
14722,4_00_0
57592,6_00_0
56890,3_00_0
57713,4_00_0
57996,3_b8_1
55543,3_00_0
29119,4_00_0
55055,3_00_0
40045,3_b7_1
10649,5_b6_1
44091,4_00_0
11886,6_00_0
42580,6_b5_1
23659,3_a9_2
46073,3_00_0
64336,1_00_0
25565,4_00_0
48119,3_00_0
56957,2_00_0
60041,4_00_0
53354,5_b8_1
62515,5_b8_1
43077,4_00_0
53973,2_a5_2
23797,1_00_0
21643,3_00_0
19693,3_b3_1
56647,4_00_0
57173,4_00_0
20844,1_00_0
50138,2_a5_2
15911,6_a12_1
39750,6_00_0
24061,4_00_0
32027,3_00_0
36049,6_00_0
37501,4_00_0
62740,3_00_0
50695,4_00_0
67574,5_a7_2
30557,3_00_0
62960,1_00_0
29598,1_00_0
54393,3_00_0
63897,3_00_0
11542,6_00_0
55560,5_00_0
62662,5_b7_1
12978,1_00_0
41041,1_00_0
24542,5_b8_1
53504,4_00_0
52837,5_00_0
37506,3_a9_2
35179,1_00_0
10612,6_00_0
43230,3_a9_1
10115,3_00_0
62003,6_00_0
59607,3_00_0
20978,2_a5_2
59836,3_00_0
23812,4_00_0
66268,3_00_0
55141,4_00_0
23604,4_00_0
18064,5_a7_2
20627,3_b6_1
25899,1_00_0
33859,3_00_0
34168,6_00_0
56219,3_b7_1
50641,1_00_0
67551,6_a12_2
48508,6_00_0
64591,3_b6_1
20946,3_00_0
58146,3_a9_1
33076,5_b8_1
19167,2_00_0
28674,1_00_0
66393,6_b5_1
66101,5_b6_1
39183,3_00_0
25189,6_a11_1
48248,5_b8_1
55796,4_00_0
36391,5_a7_2
43538,3_00_0
14646,3_a9_2
23389,4_00_0
64001,3_00_0
39864,2_00_0
26010,6_00_0
55502,6_00_0
56198,3_00_0
19634,3_a9_1
51020,1_00_0
39299,1_00_0
31595,6_00_0
62112,4_00_0
37821,6_00_0
35579,4_00_0
40339,1_00_0
54690,3_00_0
30512,4_00_0
20422,3_b8_1
64710,1_00_0
33970,6_00_0
49989,6_00_0
41778,3_b3_1
53025,6_00_0
54540,3_00_0
55906,4_00_0
43823,5_b8_1
41795,4_00_0
49632,3_00_0
28634,6_00_0
14895,1_00_0
22709,3_00_0
22285,6_00_0
16979,3_00_0
56731,3_00_0
12543,2_a5_2
62156,6_00_0
40650,4_00_0
20452,4_00_0
52905,1_00_0
61006,1_00_0
13186,2_00_0
29347,5_b7_1
56108,6_00_0
56736,3_a9_3
43348,3_b6_1
37786,6_00_0
14965,1_00_0
18980,5_b6_1
36522,3_a9_2
25693,6_00_0
15381,6_00_0
21100,3_b3_1
59030,4_00_0
43860,4_00_0
50579,4_00_0
19710,4_00_0
60610,1_00_0
37631,6_a12_2
12422,6_00_0
14275,5_b7_1
13364,4_00_0
58287,3_00_0
16485,3_00_0
37443,5_b7_1
35395,3_a9_1
28091,6_00_0
21849,1_00_0
62968,5_b7_1
52473,3_b8_1
60567,4_00_0
35250,6_00_0
51802,6_a11_1
45767,3_b3_1
34056,3_00_0
35386,2_00_0
48728,4_00_0
57188,5_b8_1
51886,6_00_0
55730,3_b3_1
65968,4_00_0
63797,4_00_0
47560,1_00_0
28368,1_00_0
17836,3_00_0
66379,3_b7_1
37680,5_b8_1
32849,3_00_0
39304,2_00_0
67120,1_00_0
13071,1_00_0
54904,4_00_0
19250,6_00_0
15072,3_00_0
22287,6_00_0
54235,3_00_0
38893,2_a5_2
24936,2_a5_2
43504,3_00_0
16709,3_a9_1
39536,4_00_0
13413,6_00_0
41821,3_b6_1
67414,6_00_0
51223,4_00_0
30568,6_00_0
46397,3_b8_1
30464,3_b6_1
23521,3_00_0
58687,3_b3_1
34787,3_00_0
29899,1_00_0
62040,6_b4_1
49954,3_00_0
30174,3_00_0
29941,4_00_0
62375,6_00_0
67310,6_00_0
27874,6_00_0
32640,3_00_0
63938,6_00_0
12214,3_00_0
35791,6_00_0
24807,4_00_0
36659,2_00_0
13018,1_00_0
52866,3_a9_1
36357,5_b7_1
44098,3_b8_1
63130,6_00_0
14812,4_00_0
31589,3_a9_1
23938,6_00_0
48733,3_00_0
59171,1_00_0
32830,3_00_0
38019,4_00_0
16947,5_b6_1
24143,3_00_0
39407,3_a9_2
66354,5_b8_1
43088,3_00_0
56242,3_a9_1
35722,6_00_0
64445,6_00_0
60685,4_00_0
22999,5_b8_1
65213,3_b6_1
20298,4_00_0
16652,1_00_0
47581,6_00_0
60251,3_00_0
36616,4_00_0
26446,3_a9_1
50595,1_00_0
48863,3_00_0
22599,1_00_0
26129,2_a5_2
38155,3_00_0
44455,3_00_0
33886,5_00_0
47293,3_b3_1
54530,6_00_0
20042,3_00_0
21025,6_00_0
10045,3_00_0
56482,3_00_0
42227,3_b7_1
41682,3_00_0
31314,3_b6_1
34450,4_00_0
19989,5_b8_1
12721,4_00_0
49962,3_00_0
59791,2_a5_2
31283,3_00_0
21682,1_00_0
22307,5_b6_1
30922,1_00_0
38199,6_00_0
17055,1_00_0
57071,1_00_0
11364,4_00_0
57305,4_00_0
60800,4_00_0
56869,1_00_0
30368,6_00_0
43549,1_00_0
59957,6_a11_2
13229,4_00_0
30879,6_00_0
21313,1_00_0
32549,6_00_0
67644,1_00_0
11546,4_00_0
52140,3_00_0
39774,3_00_0
44672,3_00_0
22993,1_00_0
37415,3_b8_1
46865,1_00_0
10945,6_00_0
46556,6_00_0
19111,1_00_0
13320,3_b3_1
65280,6_00_0
24742,3_b8_1
66918,5_a7_2
55748,3_00_0
65176,4_00_0
10908,3_00_0
23190,1_00_0
51541,3_b6_1
45457,3_b7_1
63702,6_00_0
64103,3_00_0
32759,4_00_0
42345,4_00_0
29837,3_00_0
23520,1_00_0
65896,3_b8_1
45354,1_00_0
26887,4_00_0
58255,1_00_0
51962,1_00_0
38301,6_00_0
43587,3_00_0
16350,3_00_0
47909,3_00_0
31873,3_b3_1
22879,4_00_0
49494,4_00_0
58273,3_00_0
34862,3_b8_1
19405,4_00_0
37658,1_00_0
18499,5_b8_1
29965,1_00_0
40756,3_00_0
43440,2_a5_2
29438,4_00_0
12817,6_00_0
61762,3_b6_1
39532,3_00_0
32173,3_00_0
58537,3_a9_2
22997,1_00_0
36016,4_00_0
33320,5_b7_1
47039,3_00_0
10348,3_00_0
11804,3_00_0
58364,2_00_0
42967,3_00_0
59256,4_00_0
37812,3_00_0
31690,6_a11_1
32706,1_00_0
10970,3_00_0
36434,6_00_0
57988,5_b6_1
55313,1_00_0
45929,3_00_0
58276,6_00_0
34763,3_00_0
11744,6_00_0
16764,6_00_0
42779,3_a9_2
31955,2_00_0
51253,6_00_0
42791,3_a9_1
25380,6_00_0
46170,4_00_0
16125,3_b6_1
23178,6_00_0
66316,3_b3_1
55716,6_00_0
52682,6_00_0
65054,1_00_0
48133,3_00_0
14404,2_a5_2
29809,5_b8_1
57614,4_00_0
56351,6_00_0
46562,3_b3_1
59645,5_b6_1
23528,5_b7_1
16113,3_00_0
34684,5_b8_1
51686,3_b8_1
28269,1_00_0
35134,6_00_0
50146,3_00_0
51500,3_00_0
40490,6_00_0
20326,6_00_0
43876,5_a7_2
20624,3_b6_1
33205,3_00_0
12136,3_b8_1
15132,3_b6_1
41832,2_a5_2
52478,1_00_0
37627,3_00_0
46024,4_00_0
61626,4_00_0
33416,1_00_0
15892,3_b3_1
43133,3_00_0
49179,3_00_0
66176,6_00_0
50560,5_b8_1
10519,2_00_0
59937,5_00_0
17067,1_00_0
45090,5_b7_1
17341,6_00_0
26552,6_00_0
13193,3_00_0
20278,3_b3_1
50521,3_00_0
22976,4_00_0
53099,6_00_0
20213,1_00_0
59501,6_00_0
64390,3_b6_1
56068,5_b8_1
34667,4_00_0
43901,6_00_0
58971,3_b8_1
19741,4_00_0
66784,3_00_0
64303,6_00_0
32895,3_00_0
41278,1_00_0
13861,4_00_0
21822,6_00_0
37636,3_00_0
54549,3_00_0
14841,1_00_0
17334,2_00_0
16324,6_00_0
20482,4_00_0
15681,3_00_0
24884,3_b7_1
38744,3_00_0
24107,6_00_0
43937,5_b7_1
53801,3_a9_1
21167,1_00_0
12294,5_b6_1
30737,3_00_0
60090,3_00_0
62618,4_00_0
45321,3_a9_1
49109,3_b6_1
44276,3_b3_1
56123,3_b3_1
60462,3_b3_1
28506,1_00_0
48900,4_00_0
57706,2_a5_2
17714,5_b7_1
16197,3_00_0
37394,1_00_0
11350,5_b7_1
67423,3_a9_2
37985,6_a12_2
26875,4_00_0
15624,2_a5_2
12797,6_00_0
36713,4_00_0
56797,1_00_0
43452,3_b6_1
18891,5_b7_1
19942,1_00_0
32032,2_00_0
51306,3_00_0
57399,1_00_0
35555,6_00_0
14017,4_00_0
27591,3_00_0
15239,2_a5_2
38181,3_a9_1
26962,3_00_0
44059,6_00_0
58232,6_a12_2
58223,6_00_0
51146,6_b4_1
34978,1_00_0
20028,4_00_0
52318,2_00_0
17065,4_00_0
29461,5_b7_1
45176,3_00_0
28968,6_a12_2
28182,5_a7_2
50651,5_00_0
32812,4_00_0
57205,4_00_0
39400,4_00_0
55659,5_b6_1
52256,4_00_0
13034,6_00_0
22952,6_00_0
48039,6_00_0
44600,5_b7_1
20563,6_00_0
63828,3_00_0
32084,4_00_0
36456,3_00_0
64998,5_b8_1
42755,3_00_0
66082,4_00_0
34872,5_b8_1
61137,3_b8_1
19143,3_b3_1
46567,1_00_0
15405,3_b3_1
15943,1_00_0
54605,5_b8_1
13392,4_00_0
64615,1_00_0
49180,3_00_0
48214,3_00_0
41857,4_00_0
12225,1_00_0
37941,3_b3_1
41365,6_b5_1
62213,6_a11_1
42871,6_00_0
40365,3_00_0
34966,4_00_0
19541,3_00_0
48038,3_a9_1
51518,6_00_0
43605,4_00_0
26252,3_a9_3
16609,3_b8_1
65999,5_b6_1
32044,3_00_0
44624,4_00_0
52188,3_00_0
15582,3_b6_1
43365,4_00_0
46729,1_00_0
50007,3_00_0
15411,3_b7_1
45475,3_00_0
64289,4_00_0
25085,1_00_0
40171,3_00_0
17665,4_00_0
36350,2_a5_2
20071,3_b3_1
62032,3_b6_1
41031,6_a12_2
10925,6_00_0
16150,4_00_0
18559,4_00_0
47160,6_00_0
39257,3_a9_1
41351,3_00_0
27981,3_00_0
13141,6_00_0
12928,4_00_0
18145,4_00_0
36088,4_00_0
54285,3_a9_2
58492,1_00_0
27029,3_b8_1
49623,6_00_0
17446,6_00_0
31143,6_a12_2
17962,2_00_0
40604,2_00_0
29116,3_00_0
37169,1_00_0
53506,4_00_0
46749,6_00_0
27818,3_00_0
55327,1_00_0
31205,5_a7_2
17051,3_b8_1
55870,3_a9_1
52934,2_00_0
32186,6_00_0
42944,3_00_0
15801,6_00_0
35067,4_00_0
24342,3_a9_2
33043,3_b8_1
53416,1_00_0
19586,4_00_0
27594,3_b7_1
67588,4_00_0
41410,3_a9_1
28545,3_00_0
40422,1_00_0
39571,3_00_0
32639,3_00_0
39008,2_a5_2
22823,6_00_0
38470,6_00_0
45992,4_00_0
62668,3_00_0
33666,3_b7_1
45180,4_00_0
22706,3_a9_1
47775,3_00_0
35080,2_a5_2
25994,2_a5_2
19516,4_00_0
46873,6_a11_1
55344,3_b7_1
40807,1_00_0
35220,1_00_0
18830,5_b7_1
10546,3_00_0
17989,3_00_0
40597,3_00_0
28435,6_00_0
50874,3_00_0
25166,5_b6_1
43822,6_a11_2
36970,1_00_0
46696,6_00_0
54137,6_00_0
20524,4_00_0
22067,5_b6_1
60938,3_b7_1
51549,5_00_0
60855,3_00_0
38083,3_00_0
55203,1_00_0
57563,4_00_0
62396,3_00_0
44639,3_00_0
20638,1_00_0
64099,4_00_0
42124,5_a7_2
46961,2_a5_2
53291,3_a9_1
37246,2_00_0
27837,4_00_0
12591,3_00_0
33841,3_00_0
46057,3_00_0
39839,2_00_0
13980,6_00_0
16845,3_00_0
63601,5_00_0
61310,4_00_0
22315,4_00_0
26109,3_a9_2
20195,6_00_0
18949,6_00_0
57986,6_00_0
42782,4_00_0
30152,6_00_0
32241,3_00_0
25028,6_00_0
56908,5_b7_1
42916,3_b6_1
12949,3_b3_1
44959,1_00_0
56655,6_00_0
64496,5_b7_1
23901,4_00_0
21388,4_00_0
53950,5_b8_1
66655,6_00_0
53429,4_00_0
43252,6_b4_3
27528,5_b7_1
59011,3_b3_1
48957,4_00_0
23254,6_00_0
55479,2_00_0
62256,2_a5_2
44644,4_00_0
62453,5_b6_1
17367,4_00_0
34972,6_a11_1
24501,1_00_0
30472,4_00_0
19906,3_b7_1
13249,3_b7_1
60787,1_00_0
45268,3_b7_1
55297,1_00_0
10862,1_00_0
55724,6_00_0
55455,3_00_0
35546,5_b8_1
53231,4_00_0
32302,1_00_0
48627,1_00_0
20364,4_00_0
24323,6_00_0
60009,3_00_0
56069,5_00_0
62118,5_b7_1
58868,4_00_0
59104,4_00_0
65589,5_b8_1
49093,4_00_0
17316,3_00_0
12891,6_00_0
50147,3_00_0
57284,5_b8_1
64842,2_a5_2
67499,2_00_0
36959,5_b7_1
22514,6_00_0
39497,6_00_0
58166,2_00_0
45265,3_00_0
37282,4_00_0
50570,3_b8_1
60681,6_00_0
46234,1_00_0
23443,1_00_0
52254,3_00_0
65744,3_00_0
63262,3_00_0
32476,6_a11_1
39438,1_00_0
41518,4_00_0
17061,3_00_0
23416,6_00_0
50938,3_00_0
44549,5_b6_1
48187,4_00_0
67595,5_a7_2
37614,4_00_0
32206,4_00_0
56493,3_b6_1
18951,1_00_0
32947,5_b8_1
11358,3_b3_1
44253,3_00_0
32139,4_00_0
20199,2_00_0
31628,6_00_0
25398,3_a9_1
50072,3_00_0
43747,6_00_0
26297,6_00_0
15328,1_00_0
59435,3_00_0
11400,6_00_0
52826,5_b8_1
17349,6_00_0
47573,4_00_0
24422,3_00_0
63538,3_b8_1
11978,3_00_0
42774,6_00_0
48895,3_00_0
42333,3_00_0
45597,4_00_0
34569,4_00_0
18248,3_b7_1
59981,4_00_0
32712,3_b7_1
20718,6_a12_1
13502,3_00_0
64254,3_00_0
63830,1_00_0
57171,3_00_0
39545,6_b4_3
34227,6_00_0
65463,3_00_0
30013,5_b7_1
52629,5_b6_1
42142,3_b6_1
63221,6_00_0
44293,1_00_0
23771,1_00_0
30889,6_b4_3
14986,3_a9_1
49111,3_00_0
33343,6_00_0
16737,4_00_0
41443,3_00_0
31680,6_b4_1
33396,3_b3_1
58079,1_00_0
22207,2_a5_2
26898,3_b3_1
17842,3_00_0
23464,3_a9_2
29071,5_b7_1
10201,3_00_0
60478,3_a9_2
14082,4_00_0
54937,3_a9_1
30610,5_00_0
15245,1_00_0
41471,1_00_0
40314,3_00_0
29009,6_00_0
56982,1_00_0
17835,5_00_0
10828,4_00_0
17247,5_b8_1
25338,6_00_0
64797,2_a5_2
10496,3_00_0
49943,1_00_0
10858,5_b6_1
66990,4_00_0
28775,3_b3_1
39355,3_a9_2
18996,3_a9_1
44174,4_00_0
66624,3_b7_1
42217,5_b7_1
63412,3_00_0
66989,4_00_0
40471,3_b7_1
62548,6_00_0
49666,3_a9_1
40947,4_00_0
18798,3_b7_1
40993,3_b7_1
42787,1_00_0
32653,4_00_0
66173,1_00_0
11648,1_00_0
55594,3_b7_1
40350,6_00_0
48556,3_b6_1
44416,3_00_0
41312,3_b6_1
27176,5_00_0
66579,5_b8_1
47405,4_00_0
23426,3_a9_3
37937,3_00_0
62655,2_00_0
41963,5_b8_1
51074,5_b7_1
32469,1_00_0
41168,3_00_0
58257,3_00_0
25489,1_00_0
21348,6_00_0
10323,3_b6_1
25730,2_a5_2
13644,3_a9_2
63094,1_00_0
30247,2_a5_2
17816,3_00_0
22502,6_00_0
40387,1_00_0
42516,3_00_0
48671,3_00_0
22849,3_a9_2
66017,1_00_0
18063,6_00_0
25980,4_00_0
58421,3_b7_1
21323,3_b8_1
46674,4_00_0
44129,1_00_0
34025,6_00_0
15586,6_00_0
35443,5_b7_1
66284,6_00_0
52912,2_a5_2
11738,6_00_0
48811,3_b3_1
12203,6_00_0
39628,6_00_0
53803,3_a9_2
10693,2_a5_2
13082,6_00_0
23881,3_a9_2
32839,1_00_0
65269,3_00_0
59918,3_b7_1
48871,3_00_0
42213,2_00_0
41290,6_00_0
44443,1_00_0
66341,4_00_0
52332,5_b8_1
48349,3_00_0
29904,3_00_0
25460,1_00_0
46582,1_00_0
16291,3_00_0
37242,6_00_0
49247,5_b7_1
10462,3_a9_2
46004,1_00_0
12232,6_b4_1
25932,1_00_0
14490,3_00_0
58235,5_b7_1
18212,1_00_0
32902,3_00_0
54420,3_a9_1
47888,3_00_0
49659,3_b8_1
28748,4_00_0
63215,6_00_0
54430,5_a7_2
52758,3_a9_1
62846,5_b6_1
39110,1_00_0
21361,6_00_0
58698,6_00_0
53087,6_00_0
58269,3_00_0
25019,3_a9_2
32349,3_00_0
11485,3_b7_1
22509,3_a9_1
15914,5_b7_1
40384,1_00_0
25168,3_b8_1
43914,5_b6_1
45260,5_b8_1
59716,3_00_0
14438,3_00_0
50252,6_00_0
53006,3_00_0
52043,3_b8_1
24540,1_00_0
14879,3_00_0
34341,4_00_0
36545,6_00_0
57667,4_00_0
58649,3_00_0
26382,4_00_0
40584,4_00_0
15782,3_00_0
64346,3_00_0
50187,5_a7_2
36780,3_b8_1
43331,1_00_0
26384,1_00_0
11045,4_00_0
43684,3_00_0
18897,6_00_0
60347,3_00_0
43076,4_00_0
42389,3_00_0
62241,3_00_0
33608,3_a9_2
25322,1_00_0
59898,3_00_0
26636,1_00_0
18418,3_a9_1
36141,2_a5_2
66809,4_00_0
39704,6_00_0
35195,3_00_0
35808,3_b6_1
22707,6_00_0
54450,6_00_0
12589,3_00_0
55732,1_00_0
49644,4_00_0
37965,6_00_0
54641,4_00_0
27076,3_00_0
51184,6_b4_1
41860,1_00_0
28905,4_00_0
23067,3_00_0
57596,3_00_0
46458,3_00_0
18697,3_00_0
41293,3_00_0
65221,4_00_0
25177,3_00_0
61684,3_00_0
44490,4_00_0
63191,3_00_0
35493,2_00_0
42560,6_00_0
36387,3_a9_1
62535,6_00_0
37177,4_00_0
34188,3_b7_1
62554,6_00_0
39975,4_00_0
43848,3_a9_2
18154,6_a11_1
57302,4_00_0
52388,5_b8_1
18644,3_00_0
18352,3_b8_1
60226,3_00_0
16194,3_00_0
49922,6_00_0
57019,4_00_0
66835,1_00_0
52647,3_00_0
24795,1_00_0
41882,6_00_0
17232,6_00_0
48829,1_00_0
46054,4_00_0
66529,3_b3_1
17482,5_b8_1
44353,1_00_0
59598,6_00_0
33898,4_00_0
24465,3_00_0
67041,4_00_0
19016,3_00_0
15486,4_00_0
19998,3_00_0
49917,1_00_0
26011,5_b6_1
19797,3_00_0
47061,3_00_0
55348,3_00_0
38535,6_00_0
16402,3_a9_2
34838,3_00_0
19103,6_00_0
27141,1_00_0
17534,4_00_0
61055,5_00_0
19503,3_a9_1
25807,5_b8_1
13614,3_b7_1
29727,4_00_0
15861,4_00_0
16603,3_b8_1
64567,3_b3_1
29767,5_b8_1
34942,3_00_0
66302,5_b6_1
42026,3_b8_1
22098,3_00_0
21552,3_00_0
58716,3_00_0
50376,4_00_0
58841,3_b7_1
54632,3_00_0
58977,2_00_0
62542,2_00_0
66502,5_b7_1
55548,3_00_0
60705,4_00_0
64384,6_00_0
23212,3_a9_3
59959,3_00_0
49454,5_a7_2
17327,3_a9_1
60389,3_b7_1
14369,3_b6_1
66461,5_b6_1
20837,4_00_0
19169,4_00_0
24443,4_00_0
40720,3_00_0
47111,1_00_0
31502,6_00_0
48392,5_b8_1
45587,6_00_0
60107,3_00_0
47905,5_b7_1
48437,5_b6_1
24440,4_00_0
16587,2_a5_2
22598,1_00_0
61680,3_b8_1
62928,5_a7_2
62073,3_00_0
43745,6_00_0
27990,1_00_0
34878,3_00_0
14507,6_00_0
