image,label
50764,1_00_0
31932,4_00_0
23927,3_00_0
23669,5_b7_1
18601,6_00_0
15674,3_00_0
39628,6_00_0
61592,5_a7_2
27801,3_00_0
36981,3_00_0
31663,1_00_0
40993,3_b7_1
32771,3_b8_1
54949,4_00_0
29767,5_b8_1
54017,6_00_0
23681,3_00_0
56081,5_b7_1
65436,3_00_0
58092,6_00_0
54710,6_b5_1
16514,2_a5_2
39870,3_b3_1
38854,3_00_0
61271,3_b8_1
63154,4_00_0
30422,4_00_0
47882,5_00_0
60307,1_00_0
48018,5_b8_1
29577,2_00_0
44954,3_00_0
54285,3_a9_2
33445,1_00_0
47973,2_00_0
19250,6_00_0
63412,3_00_0
17401,3_00_0
45951,6_00_0
57719,1_00_0
32734,5_b6_1
14247,6_00_0
39366,6_b4_1
57341,3_a9_1
31233,5_b8_1
11402,6_00_0
59460,6_00_0
53349,3_00_0
63436,5_b7_1
59600,6_00_0
66990,4_00_0
29854,3_a9_2
11622,4_00_0
24129,3_b7_1
59607,3_00_0
55632,5_00_0
58422,4_00_0
32947,5_b8_1
30569,5_a7_2
24052,3_00_0
65877,5_b7_1
67041,4_00_0
17989,3_00_0
13019,4_00_0
64576,6_a11_1
14796,5_b7_1
43925,5_b7_1
55796,4_00_0
28489,4_00_0
16076,5_a7_2
39839,2_00_0
46271,6_00_0
18274,3_b7_1
20283,4_00_0
54265,3_b8_1
49309,3_00_0
18212,1_00_0
48679,3_b7_1
56161,2_a5_2
35601,3_00_0
47012,6_00_0
15873,3_00_0
51886,6_00_0
28549,1_00_0
13041,6_00_0
42755,3_00_0
51738,3_00_0
34787,3_00_0
10348,3_00_0
37257,3_a9_1
34849,6_00_0
56264,6_00_0
27831,3_00_0
41304,3_b3_1
24861,4_00_0
54259,4_00_0
31785,3_a9_1
24678,4_00_0
59217,6_00_0
28275,1_00_0
49383,4_00_0
25684,6_00_0
14471,3_00_0
20721,3_00_0
17446,6_00_0
36016,4_00_0
14722,4_00_0
65564,3_b8_1
24883,6_00_0
45107,4_00_0
62213,6_a11_1
20524,4_00_0
56256,4_00_0
62123,3_00_0
48774,3_b6_1
57169,3_00_0
28169,3_00_0
46582,1_00_0
58439,3_00_0
49339,3_00_0
45567,1_00_0
45477,3_00_0
32466,5_b7_1
39172,3_00_0
38412,3_b8_1
35579,4_00_0
24016,1_00_0
14963,3_b7_1
37704,5_b6_1
44035,5_00_0
17968,3_a9_2
17079,3_b6_1
40365,3_00_0
56017,4_00_0
65744,3_00_0
41579,1_00_0
67023,1_00_0
19794,3_b3_1
37424,1_00_0
20291,2_00_0
55610,3_00_0
31628,6_00_0
26209,1_00_0
42619,5_b6_1
21076,2_00_0
28909,2_a5_2
16556,6_00_0
31321,3_00_0
27818,3_00_0
55141,4_00_0
64103,3_00_0
43901,6_00_0
43418,6_a11_1
62618,4_00_0
15176,2_a5_2
45094,3_00_0
55351,4_00_0
66624,3_b7_1
30931,5_b8_1
26340,3_b7_1
53512,3_00_0
44725,1_00_0
39257,3_a9_1
50252,6_00_0
15978,1_00_0
42871,6_00_0
36931,3_b8_1
66103,6_00_0
50742,3_b6_1
44922,4_00_0
36959,5_b7_1
65246,6_00_0
54800,6_00_0
19574,3_b6_1
45163,2_a5_2
52031,2_a5_2
46819,3_00_0
19178,1_00_0
53072,4_00_0
52357,3_a9_3
10274,1_00_0
15152,1_00_0
14873,5_00_0
64314,3_00_0
55804,3_00_0
59106,5_b7_1
61890,6_00_0
47339,1_00_0
40700,5_b8_1
65510,1_00_0
28304,3_b7_1
29734,5_b6_1
33637,3_00_0
51152,6_00_0
28232,3_a9_2
47956,3_b6_1
20793,3_00_0
11978,3_00_0
54096,2_00_0
21025,6_00_0
65733,6_00_0
25819,3_00_0
65312,3_b6_1
39008,2_a5_2
33807,5_b8_1
38254,2_00_0
34972,6_a11_1
52446,4_00_0
62778,3_00_0
11449,4_00_0
49926,5_b6_1
58726,3_00_0
27260,4_00_0
39412,4_00_0
66913,6_00_0
58572,6_00_0
60482,3_b3_1
23898,4_00_0
35174,3_b6_1
25049,4_00_0
59918,3_b7_1
31349,6_00_0
42637,2_00_0
62312,6_00_0
48207,3_00_0
64421,6_00_0
32917,3_b8_1
34186,3_b8_1
56575,6_b5_1
41127,1_00_0
17341,6_00_0
32672,3_00_0
35587,6_00_0
15089,3_b7_1
34626,4_00_0
64838,5_b8_1
50382,6_00_0
62740,3_00_0
55315,3_b7_1
40072,4_00_0
44188,6_00_0
25225,3_00_0
36057,3_00_0
49745,1_00_0
52041,3_a9_1
59715,3_b3_1
26234,6_00_0
29721,5_00_0
40851,4_00_0
12256,3_a9_2
28775,3_b3_1
23602,6_00_0
58329,2_a5_2
56577,4_00_0
36178,1_00_0
66502,5_b7_1
23837,3_00_0
52085,6_00_0
13338,1_00_0
14802,1_00_0
63376,3_00_0
27127,6_a12_2
13492,3_a9_2
36131,1_00_0
17066,3_b7_1
26923,6_00_0
20906,5_b8_1
21615,1_00_0
29201,3_a9_2
59522,1_00_0
22010,1_00_0
59294,6_00_0
25380,6_00_0
52944,3_00_0
37789,3_00_0
11498,1_00_0
47422,3_b6_1
21643,3_00_0
44539,3_00_0
18267,2_00_0
63992,6_00_0
61253,3_00_0
28557,1_00_0
56457,3_00_0
27528,5_b7_1
13721,6_00_0
46514,4_00_0
67541,3_00_0
11860,3_b7_1
17752,4_00_0
31069,1_00_0
53936,4_00_0
18496,6_00_0
43620,3_00_0
25183,5_00_0
17451,2_a5_2
42672,6_00_0
22866,3_a9_1
39765,3_00_0
46681,4_00_0
30342,1_00_0
18302,3_b3_1
61024,4_00_0
52088,6_00_0
50234,6_00_0
66060,4_00_0
26684,1_00_0
20095,6_00_0
10169,4_00_0
65055,5_b8_1
33974,6_00_0
63895,4_00_0
13483,2_00_0
67086,3_00_0
59480,1_00_0
23798,4_00_0
45079,4_00_0
25056,3_00_0
55511,5_b8_1
67157,4_00_0
40765,1_00_0
65295,3_a9_1
37812,3_00_0
31679,6_00_0
60351,6_00_0
55548,3_00_0
44632,2_00_0
54137,6_00_0
55331,3_a9_2
58977,2_00_0
12841,3_b6_1
62241,3_00_0
42345,4_00_0
22858,6_b4_3
13167,4_00_0
17117,1_00_0
19163,3_a9_3
24740,3_00_0
31589,3_a9_1
25460,1_00_0
18481,1_00_0
20471,5_a7_2
64248,3_00_0
11261,3_b7_1
61075,3_b7_1
62476,5_b8_1
47478,6_00_0
36473,6_00_0
67247,4_00_0
42013,5_b8_1
42274,5_00_0
52912,2_a5_2
52371,6_00_0
12356,6_00_0
61354,3_b3_1
60450,3_b8_1
13426,5_00_0
35995,3_b3_1
34283,3_00_0
58401,6_00_0
20298,4_00_0
31478,3_b3_1
23561,5_a7_2
46004,1_00_0
42599,3_b3_1
38677,6_00_0
12796,6_00_0
49205,1_00_0
15769,4_00_0
11895,3_b8_1
23640,6_00_0
17482,5_b8_1
44183,1_00_0
15582,3_b6_1
23417,3_00_0
34005,5_a7_2
51068,3_b8_1
11673,3_00_0
63997,3_00_0
37187,4_00_0
34600,3_00_0
62575,3_b3_1
36097,4_00_0
25671,3_b7_1
41814,1_00_0
27978,3_00_0
58630,1_00_0
45712,5_b8_1
49059,6_00_0
17633,4_00_0
23362,4_00_0
66947,1_00_0
59787,3_b3_1
19634,3_a9_1
50704,3_b8_1
18652,3_a9_1
53045,6_00_0
64650,3_00_0
67230,3_b3_1
15846,4_00_0
33371,3_00_0
59259,3_b3_1
18996,3_a9_1
43551,5_b6_1
25279,3_a9_2
58235,5_b7_1
26313,6_00_0
66834,4_00_0
22008,5_a7_2
42494,1_00_0
46365,6_00_0
51062,3_00_0
49192,3_00_0
34392,3_b7_1
39676,3_00_0
53644,4_00_0
20423,5_b7_1
35402,3_b8_1
19235,3_00_0
16884,1_00_0
45119,3_a9_1
54632,3_00_0
54449,6_00_0
41168,3_00_0
46556,6_00_0
61085,6_00_0
20629,3_00_0
49994,4_00_0
32012,1_00_0
42947,3_00_0
12522,4_00_0
17126,6_00_0
59085,4_00_0
52318,2_00_0
20523,3_b6_1
34088,4_00_0
13364,4_00_0
33328,5_b6_1
16872,3_a9_3
62702,3_00_0
29693,1_00_0
62686,2_a5_2
14417,5_b6_1
28381,1_00_0
45760,3_00_0
33969,5_b6_1
38305,4_00_0
39818,3_00_0
41452,3_00_0
64745,6_00_0
33558,4_00_0
44848,4_00_0
62816,2_00_0
41568,3_b8_1
51020,1_00_0
34075,4_00_0
13249,3_b7_1
16962,3_a9_2
49705,3_b7_1
45310,1_00_0
45730,6_00_0
48581,3_00_0
56139,3_b7_1
11333,3_b3_1
17788,5_00_0
46701,5_a7_2
11568,4_00_0
26330,5_b7_1
67647,2_a5_2
46111,5_a7_2
52110,3_b7_1
50560,5_b8_1
25051,1_00_0
42791,3_a9_1
57243,4_00_0
40355,6_b4_1
19048,4_00_0
52485,6_00_0
40971,1_00_0
38757,1_00_0
60974,4_00_0
34227,6_00_0
56530,3_00_0
43424,4_00_0
30879,6_00_0
21506,5_b8_1
65834,5_b8_1
57662,3_b8_1
16203,6_00_0
66461,5_b6_1
59566,6_a11_1
45597,4_00_0
21171,4_00_0
37953,4_00_0
40485,4_00_0
57159,3_00_0
46729,1_00_0
33218,5_b7_1
31251,3_b7_1
27774,3_00_0
27655,4_00_0
57568,3_00_0
26011,5_b6_1
26951,3_00_0
63333,6_00_0
60979,4_00_0
46876,4_00_0
50218,3_00_0
37820,1_00_0
19103,6_00_0
17836,3_00_0
43157,3_a9_1
55914,5_a7_2
57051,3_00_0
36278,1_00_0
14649,1_00_0
49180,3_00_0
19755,6_b4_1
42237,3_00_0
65716,4_00_0
28228,4_00_0
66785,1_00_0
27089,4_00_0
51427,1_00_0
14994,6_00_0
17188,3_00_0
16951,6_00_0
49111,3_00_0
27602,3_b8_1
62676,4_00_0
15435,6_00_0
52355,5_b7_1
44098,3_b8_1
41209,2_00_0
35816,5_b8_1
57192,6_00_0
33859,3_00_0
39299,1_00_0
44424,2_a5_2
17125,3_b6_1
23867,3_00_0
50695,4_00_0
12543,2_a5_2
25807,5_b8_1
35495,5_b8_1
53950,5_b8_1
39770,2_a5_2
62218,3_b6_1
30005,6_a12_1
36951,6_a12_1
48014,2_a5_2
60938,3_b7_1
59447,6_00_0
66470,4_00_0
57516,4_00_0
57205,4_00_0
12294,5_b6_1
27800,6_00_0
62192,3_00_0
18333,6_00_0
17737,1_00_0
20048,2_a5_2
40422,1_00_0
62755,6_00_0
41276,1_00_0
44550,5_b8_1
34807,1_00_0
50601,5_b6_1
29809,5_b8_1
56271,6_00_0
16194,3_00_0
27074,3_00_0
13986,3_00_0
19076,5_b8_1
11596,3_b3_1
37536,3_00_0
24335,4_00_0
42774,6_00_0
18321,3_b6_1
22407,6_00_0
46386,4_00_0
42142,3_b6_1
48208,4_00_0
13820,6_00_0
32003,1_00_0
22465,3_a9_2
31579,6_a11_1
64580,6_00_0
61665,6_00_0
49240,6_00_0
31691,6_b5_1
11664,1_00_0
22724,4_00_0
59374,4_00_0
17223,6_00_0
53980,3_00_0
63738,3_a9_2
48531,6_a12_2
62821,2_a5_2
17119,3_00_0
47061,3_00_0
57781,6_00_0
32298,6_00_0
65176,4_00_0
61331,6_00_0
41898,1_00_0
20627,3_b6_1
15497,6_00_0
32035,6_00_0
63711,1_00_0
57731,2_a5_2
54162,3_00_0
30211,5_b8_1
64043,3_00_0
58599,1_00_0
39897,2_a5_2
46873,6_a11_1
36321,2_00_0
14694,1_00_0
41312,3_b6_1
18649,3_00_0
66166,4_00_0
57334,6_00_0
45959,5_b8_1
11159,3_b7_1
55293,1_00_0
13719,3_b8_1
12231,6_00_0
28002,2_00_0
54581,3_b7_1
48248,5_b8_1
33999,4_00_0
25932,1_00_0
17608,6_a11_1
35859,5_a7_2
62527,1_00_0
29513,6_00_0
23649,1_00_0
36920,3_b8_1
50147,3_00_0
13983,6_00_0
14324,3_b7_1
41764,3_b8_1
49962,3_00_0
61930,3_00_0
48525,6_00_0
36679,6_00_0
56435,3_00_0
15132,3_b6_1
45855,3_a9_2
58837,3_a9_1
34260,4_00_0
52761,6_00_0
26297,6_00_0
60042,3_b3_1
37585,1_00_0
10997,6_00_0
58063,4_00_0
32239,3_b6_1
28140,6_00_0
27860,1_00_0
18787,4_00_0
26400,5_00_0
63221,6_00_0
37501,4_00_0
14003,4_00_0
63509,1_00_0
57193,6_00_0
38547,6_00_0
31955,2_00_0
46368,6_00_0
55055,3_00_0
37631,6_a12_2
37817,4_00_0
14812,4_00_0
52197,3_b8_1
48943,3_00_0
23240,5_00_0
42549,1_00_0
10864,4_00_0
51319,1_00_0
31314,3_b6_1
23521,3_00_0
33518,1_00_0
50479,4_00_0
28968,6_a12_2
58382,2_00_0
61826,3_00_0
42881,1_00_0
49179,3_00_0
11292,3_00_0
43527,4_00_0
51571,3_b6_1
67528,4_00_0
30174,3_00_0
53973,2_a5_2
64943,6_00_0
42914,6_00_0
45457,3_b7_1
63538,3_b8_1
20638,1_00_0
11773,3_00_0
55130,6_00_0
40752,4_00_0
29567,3_b7_1
59904,1_00_0
36160,5_b7_1
18575,3_00_0
35489,4_00_0
16766,2_00_0
49162,2_00_0
47234,4_00_0
50269,5_b7_1
44463,6_00_0
67469,1_00_0
20199,2_00_0
39691,3_b6_1
27862,6_00_0
20687,4_00_0
57645,4_00_0
27013,2_a5_2
28995,1_00_0
53112,3_00_0
23639,2_a5_2
53334,4_00_0
67092,6_00_0
24890,4_00_0
65961,6_00_0
29837,3_00_0
43168,1_00_0
52866,3_a9_1
58375,2_a5_2
53044,3_00_0
58735,3_b3_1
21349,6_00_0
51490,5_b7_1
58421,3_b7_1
65518,1_00_0
28649,5_a7_2
58079,1_00_0
53976,1_00_0
54897,3_00_0
32313,1_00_0
67649,1_00_0
22773,6_00_0
60843,5_b8_1
36341,2_a5_2
36780,3_b8_1
24043,1_00_0
21260,1_00_0
11193,1_00_0
48619,4_00_0
32502,4_00_0
55905,6_00_0
25982,5_b8_1
13145,2_a5_2
33617,6_00_0
23067,3_00_0
53442,6_00_0
21822,6_00_0
15328,1_00_0
53969,4_00_0
22425,1_00_0
29893,1_00_0
14623,1_00_0
30252,3_00_0
58342,4_00_0
54530,6_00_0
11221,3_00_0
37004,4_00_0
25123,6_b4_1
49448,3_b6_1
16290,3_b3_1
14035,1_00_0
56219,3_b7_1
61200,1_00_0
25571,3_00_0
65957,3_a9_1
57440,5_b6_1
66475,5_b6_1
27844,5_b6_1
23344,3_00_0
48666,2_00_0
44059,6_00_0
42627,3_00_0
31216,6_00_0
26736,3_00_0
22999,5_b8_1
46155,3_b7_1
12698,6_00_0
56728,2_a5_2
52491,3_b8_1
65215,5_b7_1
41129,1_00_0
53916,6_00_0
54235,3_00_0
41078,6_00_0
23582,6_00_0
48801,3_00_0
44624,4_00_0
59666,4_00_0
37192,3_a9_1
64253,5_b8_1
14926,3_00_0
47947,4_00_0
17953,6_a11_1
14481,3_b8_1
47215,6_00_0
17344,6_a11_2
18619,6_00_0
17879,1_00_0
38287,5_a7_2
56908,5_b7_1
21253,1_00_0
41994,3_00_0
28558,6_a11_2
15911,6_a12_1
38146,6_00_0
53820,4_00_0
10970,3_00_0
12721,4_00_0
59959,3_00_0
11648,1_00_0
27522,3_00_0
59125,3_00_0
50730,1_00_0
36034,4_00_0
33179,4_00_0
40574,6_00_0
13521,5_b7_1
37093,4_00_0
10851,2_00_0
47405,4_00_0
10540,3_00_0
51124,4_00_0
23636,3_00_0
36792,3_b3_1
29040,4_00_0
64119,6_00_0
50273,6_b4_1
63075,5_a7_2
65186,1_00_0
45090,5_b7_1
55203,1_00_0
30849,3_b7_1
22997,1_00_0
58677,1_00_0
34878,3_00_0
60156,6_00_0
29311,5_b6_1
48209,2_a5_2
62113,5_a7_2
53508,1_00_0
21952,4_00_0
55756,3_b7_1
23323,3_a9_3
56752,3_b8_1
41237,3_00_0
38524,6_b5_1
27449,4_00_0
54060,1_00_0
35663,4_00_0
67082,6_a12_1
36816,3_b6_1
31610,3_b7_1
58413,5_b8_1
43348,3_b6_1
15861,4_00_0
61453,3_b8_1
61153,2_a5_2
60343,5_b6_1
54766,3_00_0
21335,3_00_0
64101,1_00_0
58520,2_00_0
66269,3_00_0
26875,4_00_0
67028,4_00_0
58887,5_a7_2
13667,1_00_0
25099,6_00_0
64372,5_b6_1
39886,5_b6_1
55275,2_00_0
23313,6_00_0
14363,5_b7_1
55543,3_00_0
63640,4_00_0
26321,3_00_0
41130,6_00_0
50293,1_00_0
24753,4_00_0
33677,5_b7_1
15776,2_a5_2
23459,5_b7_1
27507,1_00_0
20195,6_00_0
23433,3_b8_1
37880,2_00_0
12422,6_00_0
38468,3_b3_1
64494,4_00_0
20191,3_b3_1
37029,3_b7_1
43813,6_00_0
32811,3_00_0
55659,5_b6_1
16213,1_00_0
10118,3_a9_1
49577,1_00_0
55526,3_00_0
61907,6_00_0
15468,2_a5_2
59836,3_00_0
26438,4_00_0
43044,1_00_0
43684,3_00_0
13614,3_b7_1
36649,2_a5_2
12285,4_00_0
34817,5_b6_1
27951,6_00_0
12712,2_00_0
15043,3_00_0
58551,3_a9_2
33970,6_00_0
60150,6_00_0
31713,3_00_0
19511,3_00_0
57786,1_00_0
42151,3_00_0
57667,4_00_0
55401,4_00_0
11119,2_00_0
15914,5_b7_1
25018,4_00_0
46615,5_b7_1
31867,1_00_0
24518,2_00_0
63665,6_00_0
52629,5_b6_1
46723,1_00_0
12173,6_00_0
30798,4_00_0
18726,4_00_0
30013,5_b7_1
11485,3_b7_1
26636,1_00_0
50376,4_00_0
64060,1_00_0
24428,5_b7_1
56324,3_00_0
39401,6_00_0
59160,6_00_0
66536,3_00_0
35644,6_00_0
17442,3_b6_1
51162,3_00_0
44185,3_a9_1
18755,3_00_0
62625,5_b8_1
39071,4_00_0
12476,2_a5_2
34699,3_b3_1
28331,4_00_0
12696,3_00_0
62451,1_00_0
36975,5_b7_1
38323,3_00_0
47762,6_a12_2
60209,3_00_0
67183,3_b6_1
16709,3_a9_1
12389,3_00_0
47221,2_a5_2
28454,5_b6_1
27145,3_a9_3
59755,1_00_0
11537,6_00_0
24534,3_b6_1
62846,5_b6_1
26254,4_00_0
12515,3_00_0
21585,3_00_0
53919,4_00_0
57713,4_00_0
63086,1_00_0
34617,3_b8_1
59474,3_a9_1
36767,5_b7_1
58470,3_00_0
33731,4_00_0
63949,4_00_0
46435,4_00_0
59855,3_a9_3
40947,4_00_0
15892,3_b3_1
54763,3_b7_1
18154,6_a11_1
22324,4_00_0
58564,3_00_0
65499,5_b7_1
55848,3_00_0
32906,4_00_0
66137,4_00_0
62542,2_00_0
40640,5_b6_1
62003,6_00_0
34133,3_a9_3
51634,3_00_0
45523,3_00_0
42423,5_b6_1
61029,3_00_0
18897,6_00_0
19169,4_00_0
39392,3_00_0
35771,3_00_0
66194,5_a7_2
24287,5_b7_1
24360,3_00_0
23901,4_00_0
42747,2_00_0
44968,6_00_0
64390,3_b6_1
25028,6_00_0
60102,2_a5_2
35179,1_00_0
16172,4_00_0
56916,1_00_0
44713,1_00_0
20733,1_00_0
31902,1_00_0
34618,3_00_0
67250,3_00_0
37481,1_00_0
56351,6_00_0
30028,6_00_0
19543,6_b5_1
65613,6_00_0
13818,1_00_0
16112,2_00_0
14772,1_00_0
33667,3_b6_1
30568,6_00_0
30903,3_b7_1
13273,6_00_0
22684,1_00_0
53547,4_00_0
62379,1_00_0
61648,3_b3_1
54860,6_00_0
44293,1_00_0
44135,6_00_0
67373,6_00_0
10706,3_a9_1
40358,6_00_0
18713,3_b3_1
19156,5_b8_1
61965,3_00_0
10117,4_00_0
12793,5_a7_2
46824,1_00_0
29695,1_00_0
11945,3_b6_1
53280,4_00_0
19763,3_00_0
15026,3_a9_2
10908,3_00_0
24569,3_00_0
45289,6_00_0
64150,4_00_0
61943,6_00_0
19588,4_00_0
57996,3_b8_1
62275,4_00_0
40594,3_a9_2
15097,3_00_0
56180,6_00_0
30456,2_a5_2
50937,3_00_0
16675,6_00_0
27029,3_b8_1
42409,3_00_0
51716,3_a9_2
48303,1_00_0
47595,1_00_0
29851,4_00_0
67003,6_00_0
49270,3_00_0
61944,3_00_0
34064,3_00_0
22769,1_00_0
16125,3_b6_1
65906,1_00_0
38284,5_a7_2
59869,2_a5_2
62928,5_a7_2
66074,6_00_0
43525,3_00_0
43085,1_00_0
60569,1_00_0
36465,4_00_0
50595,1_00_0
32957,5_b6_1
45728,4_00_0
28185,4_00_0
40804,6_00_0
38665,3_00_0
11744,6_00_0
60126,4_00_0
44980,6_00_0
56710,6_b4_1
66927,2_00_0
16491,1_00_0
56544,3_00_0
48085,6_b5_1
23062,4_00_0
30153,1_00_0
34341,4_00_0
12214,3_00_0
60759,3_00_0
40281,3_b8_1
34684,5_b8_1
43202,3_b3_1
64801,6_00_0
22763,3_a9_2
35395,3_a9_1
62483,6_00_0
31395,3_00_0
19417,3_b8_1
31962,3_b8_1
42134,3_00_0
17487,3_b8_1
34214,2_a5_2
29639,3_00_0
29862,6_00_0
42389,3_00_0
40359,3_00_0
44256,4_00_0
62355,5_00_0
55299,3_b3_1
43549,1_00_0
33433,5_a7_2
62548,6_00_0
64715,3_00_0
43822,6_a11_2
16291,3_00_0
56391,3_00_0
56340,3_a9_2
14239,1_00_0
17065,4_00_0
59138,3_00_0
30610,5_00_0
66678,6_00_0
43625,4_00_0
41575,3_a9_1
22576,4_00_0
36049,6_00_0
32476,6_a11_1
23491,3_00_0
40787,3_00_0
53896,4_00_0
43251,3_00_0
63191,3_00_0
22789,3_b7_1
18199,3_b6_1
29531,3_00_0
56982,1_00_0
19453,6_00_0
55833,5_b8_1
50007,3_00_0
56912,4_00_0
25800,2_00_0
56879,2_00_0
19093,4_00_0
24087,5_00_0
27594,3_b7_1
40869,3_b7_1
34714,3_00_0
38204,6_00_0
23526,3_a9_1
20196,3_b7_1
35516,6_b5_1
30306,4_00_0
50058,6_00_0
53871,4_00_0
30698,1_00_0
66017,1_00_0
10299,4_00_0
13998,4_00_0
59795,4_00_0
31951,3_00_0
34667,4_00_0
57473,4_00_0
43832,4_00_0
12258,4_00_0
29006,5_00_0
65017,1_00_0
23938,6_00_0
50579,4_00_0
34563,4_00_0
30844,6_00_0
49764,1_00_0
26545,3_b7_1
67386,4_00_0
11134,6_00_0
49943,1_00_0
17305,4_00_0
38943,3_a9_2
46189,3_00_0
57614,4_00_0
37342,3_00_0
45496,3_00_0
39333,6_00_0
15452,1_00_0
34852,5_b6_1
17006,5_a7_2
20183,4_00_0
50225,6_00_0
54788,4_00_0
34003,3_00_0
24798,6_00_0
35880,6_00_0
38893,2_a5_2
59408,3_00_0
37068,3_00_0
49938,3_a9_2
52381,4_00_0
38269,3_00_0
64349,2_a5_2
45962,3_b8_1
50537,3_00_0
32401,2_00_0
56731,3_00_0
47090,3_00_0
66902,4_00_0
64388,6_00_0
47676,3_00_0
15129,3_b7_1
47820,4_00_0
60226,3_00_0
58492,1_00_0
35447,4_00_0
56174,4_00_0
20065,4_00_0
45476,2_a5_2
55560,5_00_0
66270,3_a9_1
57302,4_00_0
33930,2_a5_2
23005,1_00_0
25106,3_b3_1
19899,6_00_0
42516,3_00_0
28784,5_b7_1
58765,6_00_0
36391,5_a7_2
41963,5_b8_1
63702,6_00_0
24672,3_00_0
27814,1_00_0
27897,3_00_0
36025,2_a5_2
29927,3_00_0
51184,6_b4_1
67553,3_a9_3
44914,5_b7_1
52188,3_00_0
14966,2_00_0
41305,4_00_0
25487,3_a9_2
60990,6_b5_1
65725,3_00_0
16512,1_00_0
63260,4_00_0
48457,6_00_0
47784,3_00_0
18718,4_00_0
65504,6_00_0
39445,3_00_0
34889,3_00_0
48845,6_00_0
23538,4_00_0
45146,3_a9_1
64884,3_00_0
61795,3_00_0
47894,4_00_0
37786,6_00_0
66859,3_b8_1
48672,6_00_0
35773,3_a9_1
35612,3_b6_1
27073,3_a9_1
21571,6_a11_1
42250,4_00_0
17465,1_00_0
58053,3_00_0
25040,5_a7_2
66685,3_00_0
56027,6_00_0
44675,4_00_0
37378,1_00_0
30609,6_00_0
48218,3_00_0
33987,5_00_0
54796,3_00_0
34672,3_b8_1
56825,3_00_0
60312,1_00_0
20259,5_b6_1
56493,3_b6_1
23212,3_a9_3
54185,4_00_0
31263,1_00_0
58649,3_00_0
56611,2_a5_2
64965,6_00_0
64970,3_b7_1
65480,1_00_0
25386,4_00_0
53770,3_00_0
67546,2_00_0
31196,3_00_0
20422,3_b8_1
56636,2_a5_2
17851,3_00_0
31886,1_00_0
49632,3_00_0
15493,1_00_0
50846,4_00_0
50187,5_a7_2
19167,2_00_0
15405,3_b3_1
14824,3_00_0
55135,3_00_0
15232,1_00_0
48840,3_00_0
25698,1_00_0
38535,6_00_0
28393,5_00_0
29638,3_00_0
15723,3_a9_1
37762,1_00_0
67154,3_b6_1
45268,3_b7_1
59837,4_00_0
30228,2_00_0
23404,1_00_0
13583,1_00_0
16764,6_00_0
39686,2_00_0
60220,1_00_0
50952,3_b3_1
16045,4_00_0
14050,3_00_0
35368,3_00_0
33416,1_00_0
55176,5_00_0
33043,3_b8_1
55133,6_00_0
39044,4_00_0
14212,3_a9_2
29120,4_00_0
37530,3_00_0
49975,6_00_0
50149,3_00_0
67640,3_00_0
22220,4_00_0
66379,3_b7_1
59963,6_00_0
51255,3_00_0
55298,4_00_0
19938,1_00_0
17551,4_00_0
50735,1_00_0
23415,3_00_0
67558,3_b3_1
52454,3_a9_1
32213,3_00_0
24304,1_00_0
12045,3_00_0
27874,6_00_0
13601,3_a9_1
32712,3_b7_1
13193,3_00_0
12470,5_b6_1
57090,5_b8_1
48742,6_a12_1
14317,4_00_0
44443,1_00_0
33871,1_00_0
43747,6_00_0
19791,3_00_0
55652,3_b8_1
38882,3_b6_1
36417,3_00_0
47731,3_b3_1
46458,3_00_0
25038,5_b6_1
56336,3_a9_1
18248,3_b7_1
40708,2_00_0
15716,6_a12_2
13082,6_00_0
26954,3_00_0
44416,3_00_0
51637,4_00_0
42989,6_a11_1
15227,3_b8_1
48052,1_00_0
10045,3_00_0
18686,3_00_0
40019,3_b3_1
39697,4_00_0
22514,6_00_0
34966,4_00_0
40411,6_00_0
16011,4_00_0
29407,1_00_0
14179,6_00_0
59845,1_00_0
60808,3_b8_1
55474,3_b7_1
36541,4_00_0
35008,5_b6_1
54745,3_b7_1
49482,3_a9_1
38470,6_00_0
16571,6_00_0
52082,4_00_0
20844,1_00_0
30472,4_00_0
29648,3_b6_1
14423,3_a9_1
66131,5_b8_1
33068,5_a7_2
62775,6_00_0
34188,3_b7_1
52332,5_b8_1
10880,5_b6_1
56307,3_b7_1
39224,2_00_0
65073,3_b3_1
15575,3_00_0
23580,5_b6_1
63570,6_00_0
37503,3_00_0
19446,4_00_0
14148,3_00_0
64225,3_a9_3
66526,6_00_0
19290,4_00_0
56742,6_00_0
52478,1_00_0
62507,3_a9_1
50907,4_00_0
37636,3_00_0
33076,5_b8_1
66354,5_b8_1
43574,3_00_0
50398,3_a9_2
30875,1_00_0
22187,3_a9_1
57668,3_00_0
33205,3_00_0
42944,3_00_0
23185,4_00_0
44455,3_00_0
21250,4_00_0
12961,3_b7_1
11470,3_00_0
18145,4_00_0
24411,3_00_0
39580,5_b6_1
65533,4_00_0
37577,3_00_0
59030,4_00_0
66176,6_00_0
37058,6_00_0
18042,6_00_0
60478,3_a9_2
39671,1_00_0
34674,2_a5_2
26731,3_b8_1
26552,6_00_0
31148,6_00_0
40983,6_00_0
20202,4_00_0
14585,3_00_0
13186,2_00_0
32302,1_00_0
63568,1_00_0
12485,5_00_0
39571,3_00_0
52325,1_00_0
17268,4_00_0
15765,1_00_0
35367,1_00_0
57480,5_b8_1
48816,6_b5_1
11335,1_00_0
18437,1_00_0
