image,label
39697,4_00_0
38021,4_00_0
59845,1_00_0
56342,6_00_0
51970,5_b6_1
16651,1_00_0
19791,3_00_0
38977,6_00_0
17883,5_00_0
52839,3_00_0
10519,2_00_0
67633,1_00_0
22225,6_00_0
52972,3_00_0
11523,3_a9_1
54605,5_b8_1
47933,6_00_0
47549,3_b8_1
22220,4_00_0
31473,3_00_0
13056,3_00_0
21262,3_b6_1
28740,2_00_0
36649,2_a5_2
44503,4_00_0
67421,5_b7_1
35080,2_a5_2
42982,3_b8_1
46696,6_00_0
24569,3_00_0
50938,3_00_0
43937,5_b7_1
19741,4_00_0
46864,3_00_0
52986,4_00_0
67636,3_b6_1
39904,5_b7_1
22892,1_00_0
12173,6_00_0
60107,3_00_0
37018,1_00_0
44484,1_00_0
34780,6_a12_2
50388,4_00_0
37920,1_00_0
61190,6_a11_1
64119,6_00_0
65221,4_00_0
65278,5_b8_1
32830,3_00_0
46695,6_00_0
61714,6_00_0
11895,3_b8_1
60759,3_00_0
33076,5_b8_1
55649,3_00_0
22425,1_00_0
55277,1_00_0
41568,3_b8_1
56734,4_00_0
29454,2_a5_2
20144,6_00_0
45354,1_00_0
43848,3_a9_2
30153,1_00_0
61354,3_b3_1
41129,1_00_0
43813,6_00_0
59458,3_00_0
38088,3_00_0
30464,3_b6_1
27522,3_00_0
26300,3_b3_1
31953,3_a9_1
61917,6_00_0
13338,1_00_0
27313,3_b3_1
53119,6_00_0
49623,6_00_0
48085,6_b5_1
36145,5_a7_2
19801,3_00_0
22765,3_b7_1
67177,4_00_0
39396,3_00_0
54235,3_00_0
37735,5_a7_2
30685,5_00_0
13861,4_00_0
62575,3_b3_1
17067,1_00_0
58890,3_b3_1
13794,4_00_0
18199,3_b6_1
16005,6_00_0
50221,3_00_0
64576,6_a11_1
22010,1_00_0
18094,4_00_0
49040,3_b8_1
41764,3_b8_1
37467,3_00_0
67644,1_00_0
38535,6_00_0
52156,6_00_0
60011,3_a9_1
60705,4_00_0
65620,6_00_0
37508,2_00_0
24095,6_00_0
32849,3_00_0
63570,6_00_0
51124,4_00_0
34148,4_00_0
62337,3_b8_1
43610,3_b8_1
23467,1_00_0
32084,4_00_0
17835,5_00_0
67011,3_a9_2
24883,6_00_0
25770,5_b7_1
27897,3_00_0
36387,3_a9_1
18132,1_00_0
67086,3_00_0
61571,1_00_0
56472,5_b7_1
21797,4_00_0
50952,3_b3_1
31502,6_00_0
42718,4_00_0
62775,6_00_0
60523,3_b8_1
49558,3_00_0
13488,4_00_0
13180,4_00_0
66913,6_00_0
47934,4_00_0
31438,6_00_0
14314,3_00_0
57074,1_00_0
64325,1_00_0
38412,3_b8_1
13196,3_00_0
10828,4_00_0
34972,6_a11_1
40281,3_b8_1
30252,3_00_0
63756,4_00_0
38854,3_00_0
12589,3_00_0
13532,1_00_0
18841,3_00_0
61137,3_b8_1
62871,5_00_0
47153,1_00_0
32839,1_00_0
52910,3_b8_1
26898,3_b3_1
55101,6_00_0
11242,3_b8_1
37684,3_a9_2
44353,1_00_0
12698,6_00_0
26760,2_a5_2
51973,1_00_0
52568,6_a12_2
16991,4_00_0
24352,3_00_0
45567,1_00_0
12357,1_00_0
62328,1_00_0
52492,3_00_0
20205,3_00_0
61665,6_00_0
39026,4_00_0
11943,5_a7_2
61205,1_00_0
47530,1_00_0
41704,4_00_0
43819,5_b6_1
38906,3_00_0
50134,3_00_0
34636,3_a9_3
30336,3_00_0
55834,4_00_0
11498,1_00_0
60921,1_00_0
24063,1_00_0
67430,3_a9_1
55550,3_00_0
63680,5_b6_1
52810,1_00_0
37655,3_00_0
28326,4_00_0
28558,6_a11_2
31744,4_00_0
32249,6_00_0
61402,6_a12_2
19242,5_a7_2
37937,3_00_0
43606,6_00_0
59795,4_00_0
49393,6_00_0
31769,2_00_0
55807,3_00_0
67376,3_b6_1
49632,3_00_0
53109,3_b6_1
34504,6_00_0
43126,3_b6_1
16505,4_00_0
25526,2_00_0
21552,3_00_0
13848,3_00_0
39966,3_b7_1
63632,3_00_0
31334,1_00_0
66537,3_00_0
53009,1_00_0
43832,4_00_0
13240,2_a5_2
30557,3_00_0
16759,4_00_0
10983,6_00_0
32280,2_a5_2
25566,5_b6_1
19598,6_00_0
22924,3_00_0
41389,3_00_0
33234,4_00_0
56868,6_00_0
50402,4_00_0
65716,4_00_0
50595,1_00_0
42974,2_00_0
58844,4_00_0
14957,1_00_0
11403,3_a9_1
38171,3_00_0
26099,2_00_0
17129,3_00_0
36240,5_b6_1
16938,6_00_0
26237,2_a5_2
49994,4_00_0
28640,1_00_0
54581,3_b7_1
41351,3_00_0
23860,4_00_0
60531,4_00_0
34809,4_00_0
25560,1_00_0
14438,3_00_0
45855,3_a9_2
48018,5_b8_1
19255,1_00_0
39333,6_00_0
30849,3_b7_1
47606,6_00_0
25685,4_00_0
64665,6_00_0
28183,1_00_0
36777,1_00_0
55449,4_00_0
51686,3_b8_1
23729,2_a5_2
46124,3_00_0
12476,2_a5_2
48037,6_00_0
66008,4_00_0
46163,4_00_0
12797,6_00_0
11438,4_00_0
65424,6_00_0
36357,5_b7_1
18321,3_b6_1
10169,4_00_0
66806,1_00_0
40053,1_00_0
12721,4_00_0
37541,4_00_0
27523,3_b8_1
14405,4_00_0
54393,3_00_0
27321,3_b6_1
20990,5_b8_1
10549,5_a7_2
61279,3_b7_1
11470,3_00_0
34849,6_00_0
48899,3_00_0
46978,3_b6_1
60614,3_b8_1
41089,6_00_0
41443,3_00_0
43816,3_b6_1
34115,3_00_0
26413,3_b3_1
28519,1_00_0
61324,1_00_0
44688,3_a9_3
41639,1_00_0
61644,3_a9_1
62371,3_00_0
10850,6_00_0
55108,6_00_0
15805,1_00_0
64804,5_b7_1
15239,2_a5_2
33266,3_00_0
48640,3_00_0
59085,4_00_0
37704,5_b6_1
67539,3_00_0
37806,3_00_0
44550,5_b8_1
22228,4_00_0
52454,3_a9_1
12543,2_a5_2
33799,1_00_0
25019,3_a9_2
24643,4_00_0
29989,6_00_0
23216,4_00_0
39536,4_00_0
27158,3_00_0
56954,4_00_0
37577,3_00_0
38301,6_00_0
43745,6_00_0
13033,4_00_0
45028,3_a9_2
65941,1_00_0
57328,2_a5_2
27536,4_00_0
64842,2_a5_2
44416,3_00_0
11798,1_00_0
62687,5_b7_1
66401,3_00_0
32032,2_00_0
59480,1_00_0
38215,3_b6_1
18333,6_00_0
62850,6_00_0
65176,4_00_0
36524,5_b8_1
46749,6_00_0
10027,3_b7_1
31579,6_a11_1
22582,1_00_0
64655,3_a9_1
57345,2_a5_2
44260,3_00_0
29567,3_b7_1
18724,3_00_0
44569,1_00_0
52031,2_a5_2
17862,3_00_0
32112,3_00_0
54817,5_b7_1
48285,3_00_0
59282,4_00_0
63154,4_00_0
49326,3_00_0
10851,2_00_0
46723,1_00_0
57132,4_00_0
31395,3_00_0
14178,4_00_0
16234,4_00_0
20218,6_00_0
57453,6_00_0
25102,3_00_0
49745,1_00_0
62420,4_00_0
26118,1_00_0
37415,3_b8_1
24753,4_00_0
21922,3_00_0
21537,3_a9_3
62413,1_00_0
28322,3_00_0
26010,6_00_0
66869,5_b8_1
63921,6_00_0
55662,5_b8_1
58781,3_00_0
36931,3_b8_1
24540,1_00_0
62607,3_00_0
43028,3_00_0
59332,6_00_0
20422,3_b8_1
16435,2_00_0
25899,1_00_0
44954,3_00_0
63509,1_00_0
41883,3_00_0
41846,5_b6_1
43549,1_00_0
20088,1_00_0
43779,1_00_0
53429,4_00_0
64403,3_00_0
27591,3_00_0
23692,5_00_0
24795,1_00_0
48089,3_b3_1
25149,6_00_0
12504,3_b3_1
53044,3_00_0
61965,3_00_0
50804,3_00_0
24972,3_b7_1
29695,1_00_0
49180,3_00_0
38741,3_a9_1
56328,3_00_0
19705,3_00_0
34878,3_00_0
48365,1_00_0
16709,3_a9_1
26816,3_a9_1
17851,3_00_0
55350,1_00_0
64188,4_00_0
46925,6_00_0
65296,5_b8_1
10226,3_00_0
31723,3_00_0
67574,5_a7_2
33733,6_00_0
66103,6_00_0
25857,6_00_0
12240,3_00_0
20183,4_00_0
40350,6_00_0
55732,1_00_0
58514,3_00_0
61487,3_00_0
43231,4_00_0
15718,1_00_0
11759,5_b6_1
41278,1_00_0
43747,6_00_0
22960,1_00_0
25338,6_00_0
29058,4_00_0
12723,1_00_0
12485,5_00_0
56390,1_00_0
49644,4_00_0
41302,2_00_0
22324,4_00_0
35773,3_a9_1
43943,3_00_0
37817,4_00_0
25151,3_00_0
55527,1_00_0
46057,3_00_0
39305,4_00_0
38925,3_00_0
32737,3_00_0
15993,3_00_0
58915,5_b7_1
63163,3_00_0
16884,1_00_0
18831,2_a5_2
25437,5_a7_2
42595,2_00_0
11295,1_00_0
23886,6_00_0
45107,4_00_0
20844,1_00_0
20191,3_b3_1
32476,6_a11_1
38287,5_a7_2
39975,4_00_0
45653,3_b6_1
39600,1_00_0
47160,6_00_0
15911,6_a12_1
63914,4_00_0
14248,1_00_0
60578,5_b8_1
60896,4_00_0
17346,3_b6_1
15861,4_00_0
42528,2_a5_2
25998,4_00_0
12361,4_00_0
37727,6_00_0
10115,3_00_0
33223,1_00_0
55084,4_00_0
22287,6_00_0
36219,3_b8_1
41456,1_00_0
63482,4_00_0
66541,6_00_0
54788,4_00_0
66178,3_00_0
55361,4_00_0
22634,6_00_0
14659,1_00_0
47894,4_00_0
41898,1_00_0
40752,4_00_0
66349,1_00_0
36920,3_b8_1
13413,6_00_0
41968,3_00_0
13813,3_00_0
50604,4_00_0
25031,3_a9_1
39407,3_a9_2
11724,6_00_0
11744,6_00_0
27831,3_00_0
60627,3_a9_1
49388,1_00_0
58334,3_00_0
57192,6_00_0
61930,3_00_0
55069,6_a11_1
15742,3_b6_1
49289,3_00_0
23901,4_00_0
36951,6_a12_1
50058,6_00_0
66173,1_00_0
23190,1_00_0
58421,3_b7_1
19405,4_00_0
23178,6_00_0
67201,4_00_0
57185,5_b6_1
19755,6_b4_1
46189,3_00_0
21142,6_a11_1
11335,1_00_0
23479,3_a9_2
33416,1_00_0
38254,2_00_0
45174,5_b7_1
61730,2_a5_2
47116,4_00_0
50005,3_a9_2
65200,4_00_0
19175,6_00_0
63030,1_00_0
38801,2_00_0
36837,1_00_0
14353,1_00_0
17341,6_00_0
32527,3_00_0
17344,6_a11_2
41539,5_b7_1
11346,4_00_0
47762,6_a12_2
44539,3_00_0
44828,3_b3_1
37068,3_00_0
60357,1_00_0
64982,6_00_0
48014,2_a5_2
63221,6_00_0
22893,2_a5_2
40045,3_b7_1
63870,1_00_0
34569,4_00_0
60312,1_00_0
35359,3_b8_1
48462,1_00_0
16951,6_00_0
61612,6_00_0
47820,4_00_0
53504,4_00_0
40176,6_00_0
48256,3_00_0
40700,5_b8_1
43786,6_00_0
64591,3_b6_1
61367,6_00_0
55005,3_00_0
16225,6_00_0
34186,3_b8_1
29071,5_b7_1
65435,3_a9_3
57720,4_00_0
37691,3_a9_3
43761,6_00_0
63631,3_00_0
15452,1_00_0
13521,5_b7_1
44733,5_a7_2
30429,3_00_0
37187,4_00_0
31913,3_b3_1
57053,6_a12_2
52197,3_b8_1
23016,1_00_0
45011,6_00_0
47947,4_00_0
60569,1_00_0
11995,1_00_0
61331,6_00_0
10063,3_00_0
16776,3_00_0
45728,4_00_0
56912,4_00_0
59266,3_a9_1
58134,5_b8_1
46873,6_a11_1
53072,4_00_0
15978,1_00_0
45656,2_a5_2
50521,3_00_0
31914,2_a5_2
15129,3_b7_1
15575,3_00_0
18274,3_b7_1
50537,3_00_0
42755,3_00_0
38893,2_a5_2
57159,3_00_0
35111,3_b6_1
55166,6_00_0
39765,3_00_0
20246,3_00_0
66997,1_00_0
12455,1_00_0
24899,3_00_0
35630,1_00_0
16577,6_00_0
60746,3_a9_2
54932,6_00_0
54644,3_00_0
14507,6_00_0
50269,5_b7_1
45590,2_a5_2
26297,6_00_0
57473,4_00_0
28801,6_00_0
33179,4_00_0
38248,4_00_0
40947,4_00_0
61275,6_00_0
30711,1_00_0
24422,3_00_0
42516,3_00_0
41092,3_a9_1
47989,3_00_0
45587,6_00_0
27919,2_00_0
60468,3_a9_1
36466,2_a5_2
62272,1_00_0
36201,6_00_0
21232,3_00_0
14035,1_00_0
65073,3_b3_1
57327,3_a9_2
26545,3_b7_1
12258,4_00_0
38757,1_00_0
43525,3_00_0
23067,3_00_0
47811,3_00_0
13667,1_00_0
38066,3_00_0
29043,5_b6_1
52582,1_00_0
35914,5_b6_1
55914,5_a7_2
39438,1_00_0
40505,6_00_0
56742,6_00_0
39774,3_00_0
19250,6_00_0
51428,4_00_0
12344,5_a7_2
50003,3_00_0
30174,3_00_0
17873,3_b7_1
52554,3_00_0
63764,3_b8_1
31610,3_b7_1
34045,4_00_0
10299,4_00_0
53547,4_00_0
50957,1_00_0
14879,3_00_0
23433,3_b8_1
14082,4_00_0
11134,6_00_0
22042,5_b6_1
31093,6_00_0
19158,1_00_0
34667,4_00_0
55177,6_00_0
54259,4_00_0
53349,3_00_0
20643,4_00_0
31932,4_00_0
58837,3_a9_1
46604,1_00_0
23389,4_00_0
41652,5_00_0
27080,1_00_0
29561,4_00_0
47930,1_00_0
14093,3_b3_1
43452,3_b6_1
13945,5_00_0
64909,3_b3_1
33262,3_b3_1
22407,6_00_0
21873,4_00_0
26923,6_00_0
67420,3_b8_1
60307,1_00_0
59418,1_00_0
61253,3_00_0
34178,3_b8_1
10462,3_a9_2
22095,5_b6_1
58413,5_b8_1
40097,5_b7_1
47622,3_00_0
15014,2_00_0
57440,5_b6_1
30028,6_00_0
65295,3_a9_1
45067,2_a5_2
34817,5_b6_1
45840,3_b6_1
48985,3_b7_1
15709,6_00_0
19138,1_00_0
29013,3_00_0
52086,6_00_0
60133,3_a9_2
38920,1_00_0
65280,6_00_0
28699,6_a11_1
20364,4_00_0
31283,3_00_0
42881,1_00_0
37760,5_00_0
49383,4_00_0
50536,5_b8_1
50194,5_b7_1
63260,4_00_0
60643,5_b7_1
39897,2_a5_2
66989,4_00_0
48303,1_00_0
38844,3_b3_1
18499,5_b8_1
53291,3_a9_1
47061,3_00_0
13980,6_00_0
29886,3_b6_1
39571,3_00_0
26071,4_00_0
12842,1_00_0
25721,5_a7_2
60478,3_a9_2
18343,5_00_0
67386,4_00_0
29943,3_a9_1
28561,3_a9_2
54515,3_b7_1
19645,1_00_0
45457,3_b7_1
24360,3_00_0
39304,2_00_0
27229,6_00_0
43726,3_b7_1
51068,3_b8_1
26108,5_b7_1
41312,3_b6_1
47175,3_00_0
61875,3_00_0
30696,3_b7_1
35174,3_b6_1
63553,1_00_0
23103,4_00_0
56313,1_00_0
33464,4_00_0
55055,3_00_0
47293,3_b3_1
48400,5_b6_1
13356,5_00_0
59313,5_b8_1
49270,3_00_0
15776,2_a5_2
57305,4_00_0
52371,6_00_0
20041,6_00_0
56982,1_00_0
56916,1_00_0
10817,4_00_0
31478,3_b3_1
31172,3_00_0
10199,3_b7_1
61373,5_b6_1
67551,6_a12_2
43363,3_b3_1
23636,3_00_0
26552,6_00_0
35644,6_00_0
23521,3_00_0
40865,3_00_0
22684,1_00_0
62821,2_a5_2
17332,1_00_0
51466,3_00_0
25860,2_00_0
36700,1_00_0
51427,1_00_0
61798,1_00_0
13252,3_b7_1
50740,4_00_0
60990,6_b5_1
40411,6_00_0
35816,5_b8_1
18941,5_b6_1
27978,3_00_0
28784,5_b7_1
60912,3_b7_1
64939,1_00_0
39925,5_b6_1
56933,6_00_0
19076,5_b8_1
52527,1_00_0
19305,3_b3_1
36480,3_00_0
30646,1_00_0
15043,3_00_0
46019,6_00_0
64388,6_00_0
64390,3_b6_1
36025,2_a5_2
15427,4_00_0
29026,4_00_0
55479,2_00_0
58677,1_00_0
51020,1_00_0
37058,6_00_0
50742,3_b6_1
27496,5_b7_1
43202,3_b3_1
46458,3_00_0
35475,6_00_0
21313,1_00_0
32998,4_00_0
28576,3_00_0
18110,2_a5_2
22480,4_00_0
46204,3_00_0
57842,3_b8_1
29528,5_b7_1
52982,3_b7_1
50479,4_00_0
26636,1_00_0
31327,1_00_0
60037,6_00_0
53289,5_a7_2
57290,3_00_0
58572,6_00_0
17633,4_00_0
48556,3_b6_1
61984,5_b7_1
53871,4_00_0
12348,3_00_0
48742,6_a12_1
19722,3_b3_1
41011,2_a5_2
31500,1_00_0
30152,6_00_0
43605,4_00_0
27998,6_00_0
18978,5_b7_1
37536,3_00_0
31713,3_00_0
24342,3_a9_2
56027,6_00_0
44528,5_b7_1
39770,2_a5_2
30051,6_00_0
25928,3_00_0
39893,5_b8_1
39008,2_a5_2
63136,3_00_0
42818,4_00_0
24426,3_00_0
26602,1_00_0
54716,1_00_0
45265,3_00_0
12734,4_00_0
46663,4_00_0
48485,6_00_0
49750,3_00_0
24219,4_00_0
41237,3_00_0
38199,6_00_0
15022,6_00_0
59451,3_a9_2
12158,3_b6_1
48392,5_b8_1
11058,4_00_0
45375,3_b6_1
26617,2_00_0
14814,6_a12_2
29684,3_00_0
12982,3_a9_3
54880,6_b5_1
36097,4_00_0
43536,1_00_0
54745,3_b7_1
25380,6_00_0
22514,6_00_0
18437,1_00_0
44693,5_a7_2
61126,1_00_0
63286,3_00_0
25670,1_00_0
41367,6_00_0
41778,3_b3_1
45623,3_00_0
18095,3_a9_1
67524,5_a7_2
59580,6_00_0
27743,3_00_0
42652,3_00_0
64690,3_00_0
41534,4_00_0
32336,4_00_0
61328,6_00_0
37880,2_00_0
27176,5_00_0
61435,4_00_0
21405,3_00_0
43086,1_00_0
14142,4_00_0
14876,1_00_0
44644,4_00_0
56318,4_00_0
50333,1_00_0
20629,3_00_0
30922,1_00_0
61700,5_b6_1
53350,3_00_0
31205,5_a7_2
14268,3_00_0
46559,3_00_0
46455,6_00_0
44425,6_b4_3
44236,3_00_0
43230,3_a9_1
22026,1_00_0
47619,4_00_0
63738,3_a9_2
50798,5_b8_1
67079,3_b3_1
38470,6_00_0
36326,3_00_0
37897,3_00_0
64931,3_00_0
13249,3_b7_1
56529,1_00_0
12152,3_00_0
47114,6_00_0
25279,3_a9_2
31103,6_00_0
42779,3_a9_2
45289,6_00_0
29563,5_b6_1
55135,3_00_0
60389,3_b7_1
29334,5_b7_1
30784,3_a9_2
45120,6_00_0
61648,3_b3_1
19699,3_b6_1
54692,3_b8_1
18088,3_00_0
49111,3_00_0
44639,3_00_0
44549,5_b6_1
38941,3_b3_1
48465,3_00_0
24198,1_00_0
43470,3_00_0
53310,3_b8_1
28525,3_00_0
42534,5_00_0
64384,6_00_0
43765,6_00_0
58122,5_a7_2
50828,6_00_0
31148,6_00_0
49943,1_00_0
42274,5_00_0
57390,6_00_0
66355,2_a5_2
60482,3_b3_1
37169,1_00_0
13998,4_00_0
50608,2_00_0
24408,6_00_0
40358,6_00_0
62451,1_00_0
60688,6_00_0
58856,6_b4_3
61087,3_a9_3
30247,2_a5_2
12232,6_b4_1
39366,6_b4_1
13291,1_00_0
33502,6_00_0
44531,3_b3_1
34618,3_00_0
25082,4_00_0
17442,3_b6_1
33150,2_00_0
14119,1_00_0
39195,3_b3_1
24861,4_00_0
57193,6_00_0
24807,4_00_0
19862,2_00_0
25056,3_00_0
36262,3_b7_1
64445,6_00_0
14498,4_00_0
22707,6_00_0
37246,2_00_0
41116,3_a9_3
54265,3_b8_1
48587,1_00_0
37761,1_00_0
34866,5_b7_1
54839,3_b6_1
41350,3_00_0
56921,3_00_0
19588,4_00_0
25796,3_a9_1
11655,2_a5_2
61582,5_b7_1
64030,3_00_0
62407,1_00_0
20452,4_00_0
59836,3_00_0
47410,4_00_0
44059,6_00_0
40179,1_00_0
25159,3_00_0
66461,5_b6_1
32860,3_b8_1
16308,5_a7_2
51373,3_b7_1
64965,6_00_0
16152,3_00_0
34005,5_a7_2
13748,3_00_0
22999,5_b8_1
23651,6_00_0
61953,1_00_0
35722,6_00_0
56381,3_00_0
13583,1_00_0
66269,3_00_0
44522,6_00_0
21254,1_00_0
44021,1_00_0
49119,4_00_0
30099,1_00_0
43113,1_00_0
36504,3_00_0
47026,4_00_0
22217,4_00_0
13492,3_a9_2
13071,1_00_0
67092,6_00_0
25028,6_00_0
11159,3_b7_1
52206,1_00_0
32166,3_a9_2
44035,5_00_0
31760,5_00_0
27074,3_00_0
15416,4_00_0
59447,6_00_0
61416,3_b3_1
42599,3_b3_1
50945,3_00_0
67002,4_00_0
51879,3_00_0
36605,1_00_0
42822,1_00_0
28649,5_a7_2
25402,3_b8_1
41204,5_b6_1
13271,2_a5_2
66661,3_00_0
19156,5_b8_1
33218,5_b7_1
42542,3_00_0
51813,1_00_0
39355,3_a9_2
47178,3_00_0
32640,3_00_0
47552,3_00_0
46348,5_b8_1
56271,6_00_0
57713,4_00_0
63436,5_b7_1
47152,3_00_0
46985,4_00_0
52970,4_00_0
19303,6_00_0
44320,6_00_0
41130,6_00_0
12841,3_b6_1
36278,1_00_0
28968,6_a12_2
53087,6_00_0
55133,6_00_0
54377,5_a7_2
13183,4_00_0
44098,3_b8_1
50579,4_00_0
18683,5_b7_1
19543,6_b5_1
38306,3_a9_2
15468,2_a5_2
33846,4_00_0
58687,3_b3_1
63488,1_00_0
25169,3_00_0
20718,6_a12_1
31349,6_00_0
63660,3_b8_1
59772,3_00_0
42107,3_b3_1
31320,4_00_0
27981,3_00_0
32897,2_00_0
67157,4_00_0
35443,5_b7_1
41088,5_00_0
64376,3_00_0
44914,5_b7_1
18481,1_00_0
57946,6_00_0
50920,1_00_0
64494,4_00_0
55759,3_a9_2
33999,4_00_0
28295,5_b6_1
26736,3_00_0
22096,6_b4_1
13579,4_00_0
27814,1_00_0
24087,5_00_0
39439,1_00_0
25018,4_00_0
33055,1_00_0
26438,4_00_0
23005,1_00_0
12197,3_a9_1
19998,3_00_0
36034,4_00_0
10635,1_00_0
34155,1_00_0
66017,1_00_0
20570,4_00_0
22706,3_a9_1
40771,5_a7_2
39738,3_00_0
19501,5_b7_1
56180,6_00_0
62453,5_b6_1
25049,4_00_0
47451,1_00_0
42627,3_00_0
45103,1_00_0
21867,4_00_0
60102,2_a5_2
22985,4_00_0
30512,4_00_0
50641,1_00_0
53377,3_00_0
23867,3_00_0
56731,3_00_0
48801,3_00_0
44385,4_00_0
18934,3_00_0
12470,5_b6_1
61595,5_a7_2
22726,3_00_0
57341,3_a9_1
52318,2_00_0
29687,3_00_0
50846,4_00_0
19797,3_00_0
15914,5_b7_1
41797,2_a5_2
53365,5_b7_1
58599,1_00_0
64029,3_b6_1
10323,3_b6_1
30027,4_00_0
53751,5_b7_1
56324,3_00_0
38239,5_a7_2
58649,3_00_0
49659,3_b8_1
50903,4_00_0
33451,3_00_0
64518,4_00_0
18042,6_00_0
54292,3_b6_1
62640,3_00_0
17223,6_00_0
51073,2_a5_2
56636,2_a5_2
41963,5_b8_1
35555,6_00_0
40518,6_00_0
30981,5_b8_1
62483,6_00_0
13478,6_00_0
65916,5_b7_1
57051,3_00_0
39525,4_00_0
51292,3_00_0
57770,6_00_0
23471,1_00_0
57668,3_00_0
57516,4_00_0
33886,5_00_0
38879,3_00_0
33478,3_a9_3
35702,6_00_0
31685,3_00_0
50865,4_00_0
55905,6_00_0
44624,4_00_0
29114,6_00_0
17066,3_b7_1
11740,2_00_0
55309,2_00_0
38466,1_00_0
57493,3_00_0
47671,5_b8_1
30510,6_00_0
13674,6_a12_1
38261,3_00_0
64963,5_00_0
26377,3_00_0
55331,3_a9_2
56053,3_00_0
53801,3_a9_1
50187,5_a7_2
54417,1_00_0
32233,2_a5_2
19165,4_00_0
63006,3_b7_1
18329,4_00_0
57864,3_00_0
45781,3_00_0
16737,4_00_0
62655,2_00_0
35695,3_b7_1
20589,4_00_0
26781,2_00_0
22752,4_00_0
37619,6_00_0
21171,4_00_0
64524,3_00_0
66813,5_b8_1
49179,3_00_0
34013,5_b8_1
65042,6_00_0
10478,6_00_0
36093,6_a11_1
52333,4_00_0
19019,1_00_0
19081,5_a7_2
55889,5_00_0
37566,4_00_0
67496,3_a9_1
16105,3_00_0
22502,6_00_0
39497,6_00_0
19163,3_a9_3
29077,5_b8_1
40720,3_00_0
57781,6_00_0
49252,1_00_0
17125,3_b6_1
14481,3_b8_1
46615,5_b7_1
31492,4_00_0
31553,3_00_0
44118,2_a5_2
32812,4_00_0
45753,4_00_0
65906,1_00_0
54037,1_00_0
28678,3_00_0
38524,6_b5_1
49964,4_00_0
15572,3_b8_1
24126,4_00_0
35119,6_00_0
36224,3_b8_1
10546,3_00_0
17768,3_00_0
18697,3_00_0
34064,3_00_0
53770,3_00_0
32391,3_00_0
53758,1_00_0
13300,1_00_0
65537,1_00_0
61826,3_00_0
64289,4_00_0
51652,1_00_0
51722,3_00_0
37236,6_00_0
48716,3_00_0
64799,3_a9_1
18830,5_b7_1
22997,1_00_0
24443,4_00_0
48700,4_00_0
11003,1_00_0
22648,6_00_0
40131,1_00_0
59460,6_00_0
23252,2_a5_2
15586,6_00_0
16603,3_b8_1
39317,3_b8_1
56879,2_00_0
44959,1_00_0
35808,3_b6_1
58182,6_00_0
16362,2_a5_2
42061,4_00_0
42143,3_00_0
26209,1_00_0
57738,3_00_0
28140,6_00_0
18464,3_b8_1
43665,4_00_0
23323,3_a9_3
54510,6_00_0
31514,3_b7_1
28014,3_a9_1
48252,1_00_0
40640,5_b6_1
34579,3_00_0
57015,3_00_0
38281,6_00_0
34272,1_00_0
59766,3_a9_1
43454,4_00_0
62476,5_b8_1
36675,4_00_0
63828,3_00_0
52934,2_00_0
39467,3_a9_3
34862,3_b8_1
46914,5_b7_1
53667,1_00_0
19769,4_00_0
11292,3_00_0
29119,4_00_0
29960,6_00_0
28549,1_00_0
22497,2_a5_2
55610,3_00_0
39869,3_b8_1
29594,1_00_0
52346,6_00_0
58938,6_00_0
36178,1_00_0
10505,3_a9_1
49729,3_00_0
25780,1_00_0
66655,6_00_0
35855,1_00_0
54133,4_00_0
52140,3_00_0
42345,4_00_0
50666,3_00_0
35020,4_00_0
58489,1_00_0
53916,6_00_0
58276,6_00_0
16125,3_b6_1
46390,1_00_0
24169,5_b8_1
14148,3_00_0
32847,4_00_0
63923,3_00_0
10300,3_b8_1
60032,5_b6_1
60229,5_a7_2
66685,3_00_0
65324,2_a5_2
59097,6_00_0
23443,1_00_0
15339,4_00_0
32213,3_00_0
32935,4_00_0
39686,2_00_0
62755,6_00_0
15674,3_00_0
62195,5_b8_1
45180,4_00_0
43567,1_00_0
41370,5_a7_2
43465,3_b3_1
36251,4_00_0
64711,3_a9_3
55481,4_00_0
32401,2_00_0
53748,5_00_0
14107,5_a7_2
51306,3_00_0
37887,3_00_0
51742,3_00_0
43498,3_a9_1
35173,6_b5_1
39401,6_00_0
52682,6_00_0
44672,3_00_0
44256,4_00_0
17785,3_b3_1
43168,1_00_0
58263,3_a9_2
58342,4_00_0
61156,6_00_0
46043,3_00_0
58963,3_00_0
34563,4_00_0
47192,6_00_0
17065,4_00_0
66060,4_00_0
47266,5_b8_1
24736,3_b7_1
22187,3_a9_1
19288,4_00_0
15681,3_00_0
35150,4_00_0
42611,3_a9_1
44305,5_b8_1
59648,6_00_0
16172,4_00_0
10880,5_b6_1
60647,2_a5_2
47882,5_00_0
52753,3_a9_1
32951,6_a12_1
18257,6_00_0
62232,4_00_0
31196,3_00_0
23938,6_00_0
17917,3_00_0
62003,6_00_0
17592,3_00_0
57071,1_00_0
59926,3_b7_1
15362,4_00_0
57812,3_b6_1
19271,3_a9_1
40314,3_00_0
29941,4_00_0
34425,1_00_0
59408,3_00_0
27870,1_00_0
47013,3_00_0
30075,6_00_0
12949,3_b3_1
55913,3_b7_1
22631,5_b7_1
13145,2_a5_2
58691,6_00_0
67548,3_b7_1
66905,1_00_0
59600,6_00_0
32653,4_00_0
63672,2_00_0
