image,label
63887,3_a9_2
26753,1_00_0
62846,5_b6_1
12152,3_00_0
23491,3_00_0
24440,4_00_0
37246,2_00_0
55550,3_00_0
62407,1_00_0
42423,5_b6_1
46735,5_b6_1
57380,3_00_0
30711,1_00_0
25096,2_a5_2
62080,5_b7_1
43424,4_00_0
60133,3_a9_2
27800,6_00_0
53377,3_00_0
33898,4_00_0
62940,1_00_0
40278,1_00_0
37236,6_00_0
19011,3_00_0
59918,3_b7_1
20643,4_00_0
54334,4_00_0
33378,3_b7_1
57188,5_b8_1
50382,6_00_0
64349,2_a5_2
31206,6_00_0
57658,1_00_0
20733,1_00_0
16811,3_00_0
14835,5_b6_1
18711,4_00_0
27743,3_00_0
15379,5_b7_1
29695,1_00_0
32089,5_b6_1
17326,3_00_0
45011,6_00_0
52446,4_00_0
53291,3_a9_1
36350,2_a5_2
61453,3_b8_1
47339,1_00_0
53416,1_00_0
65961,6_00_0
31335,4_00_0
44562,4_00_0
20422,3_b8_1
27879,6_00_0
41688,3_b7_1
42606,3_00_0
13626,1_00_0
46113,1_00_0
62827,3_00_0
43126,3_b6_1
26010,6_00_0
62963,4_00_0
49093,4_00_0
33794,3_b7_1
52088,6_00_0
31611,5_a7_2
10612,6_00_0
45260,5_b8_1
57844,3_00_0
24443,4_00_0
39545,6_b4_3
29528,5_b7_1
60229,5_a7_2
41682,3_00_0
20863,1_00_0
12696,3_00_0
14814,6_a12_2
65841,3_00_0
60523,3_b8_1
23692,5_00_0
30336,3_00_0
66806,1_00_0
42718,4_00_0
12055,1_00_0
24342,3_a9_2
12916,2_a5_2
27089,4_00_0
18978,5_b7_1
41092,3_a9_1
61253,3_00_0
60686,1_00_0
41037,1_00_0
56108,6_00_0
33841,3_00_0
35345,5_b6_1
63075,5_a7_2
63840,2_00_0
58257,3_00_0
41625,2_00_0
46458,3_00_0
60938,3_b7_1
50536,5_b8_1
62204,6_00_0
41207,4_00_0
32138,3_00_0
41704,4_00_0
50740,4_00_0
51960,4_00_0
46386,4_00_0
11193,1_00_0
58720,6_00_0
17117,1_00_0
66729,6_a12_2
59556,3_a9_2
37655,3_00_0
45728,4_00_0
64246,1_00_0
31595,6_00_0
51891,5_b6_1
32181,6_b5_1
33266,3_00_0
62783,4_00_0
59631,4_00_0
39904,5_b7_1
24633,4_00_0
50309,5_b7_1
25526,2_00_0
63614,3_00_0
28326,4_00_0
11546,4_00_0
10037,3_00_0
15512,6_00_0
66896,6_00_0
24890,4_00_0
45719,3_b3_1
51040,3_00_0
53439,5_b8_1
30557,3_00_0
49989,6_00_0
46878,3_00_0
47624,1_00_0
17482,5_b8_1
48340,1_00_0
23483,3_00_0
18418,3_a9_1
12148,4_00_0
47039,3_00_0
55298,4_00_0
22265,2_a5_2
55730,3_b3_1
41843,4_00_0
10045,3_00_0
53184,3_00_0
65215,5_b7_1
44135,6_00_0
29989,6_00_0
54096,2_00_0
14369,3_b6_1
49235,6_00_0
58868,4_00_0
26951,3_00_0
24474,1_00_0
38129,3_00_0
24196,6_00_0
41014,1_00_0
59671,1_00_0
55914,5_a7_2
64816,1_00_0
50402,4_00_0
55449,4_00_0
61006,1_00_0
34579,3_00_0
34088,4_00_0
61416,3_b3_1
31691,6_b5_1
30047,1_00_0
55155,6_00_0
47808,4_00_0
62249,2_a5_2
66851,1_00_0
28061,1_00_0
43078,5_b6_1
19712,4_00_0
38335,4_00_0
24717,1_00_0
62969,3_b6_1
62008,3_00_0
44685,1_00_0
35771,3_00_0
29899,1_00_0
45180,4_00_0
22004,3_00_0
66216,1_00_0
25899,1_00_0
56269,3_a9_1
19250,6_00_0
24087,5_00_0
54698,4_00_0
49227,2_00_0
55176,5_00_0
30152,6_00_0
12716,1_00_0
64043,3_00_0
51450,3_b8_1
44185,3_a9_1
48654,6_00_0
23016,1_00_0
31723,3_00_0
48085,6_b5_1
67082,6_a12_1
67243,3_00_0
16469,3_a9_2
31610,3_b7_1
24883,6_00_0
12679,5_b6_1
46368,6_00_0
29722,5_b8_1
31812,2_a5_2
24542,5_b8_1
65435,3_a9_3
57375,3_00_0
22060,3_b3_1
20384,1_00_0
63262,3_00_0
56647,4_00_0
35008,5_b6_1
10369,6_00_0
58716,3_00_0
12422,6_00_0
25051,1_00_0
13514,3_00_0
63949,4_00_0
64963,5_00_0
42871,6_00_0
41626,3_a9_1
67386,4_00_0
44353,1_00_0
26143,3_00_0
35118,6_00_0
13816,5_b7_1
15509,5_b8_1
22684,1_00_0
33272,5_a7_2
55811,6_00_0
15232,1_00_0
44233,4_00_0
32549,6_00_0
57614,4_00_0
19586,4_00_0
21260,1_00_0
64884,3_00_0
54839,3_b6_1
43440,2_a5_2
11058,4_00_0
56724,3_00_0
55055,3_00_0
40708,2_00_0
33355,3_00_0
21361,6_00_0
12692,1_00_0
44118,2_a5_2
38412,3_b8_1
62388,6_00_0
32027,3_00_0
57537,3_00_0
64661,3_b6_1
20213,1_00_0
14148,3_00_0
48689,2_00_0
37516,4_00_0
16113,3_00_0
41764,3_b8_1
39145,3_00_0
45240,6_00_0
19262,5_b7_1
38021,4_00_0
36416,3_b7_1
55277,1_00_0
46931,6_00_0
61611,2_a5_2
29040,4_00_0
10345,1_00_0
17714,5_b7_1
23062,4_00_0
66146,1_00_0
54681,6_00_0
24323,6_00_0
64421,6_00_0
30889,6_b4_3
48248,5_b8_1
43223,1_00_0
12446,3_00_0
66723,5_b8_1
18499,5_b8_1
24487,3_00_0
40584,4_00_0
52334,6_00_0
42528,2_a5_2
30948,4_00_0
39770,2_a5_2
24335,4_00_0
10201,3_00_0
49750,3_00_0
53412,3_a9_1
33518,1_00_0
58724,3_b8_1
44174,4_00_0
28784,5_b7_1
51133,4_00_0
60499,3_b3_1
41658,1_00_0
24229,3_00_0
27482,4_00_0
31553,3_00_0
30732,1_00_0
20088,1_00_0
20716,4_00_0
61517,5_b8_1
16985,5_b8_1
59123,6_00_0
10858,5_b6_1
47676,3_00_0
22935,6_00_0
53924,6_00_0
66485,5_b6_1
45962,3_b8_1
39355,3_a9_2
26968,3_b3_1
17883,5_00_0
40521,3_00_0
21801,5_b6_1
27496,5_b7_1
22985,4_00_0
25408,1_00_0
41994,3_00_0
35831,1_00_0
59598,6_00_0
40223,6_00_0
56536,5_b7_1
37394,1_00_0
44304,4_00_0
16362,2_a5_2
66202,3_b7_1
45107,4_00_0
39713,4_00_0
21145,6_00_0
20963,3_b3_1
41557,3_00_0
24643,4_00_0
24372,6_00_0
51306,3_00_0
11045,4_00_0
21643,3_00_0
50252,6_00_0
64247,1_00_0
50611,1_00_0
47930,1_00_0
59808,4_00_0
61508,1_00_0
17344,6_a11_2
25487,3_a9_2
56702,3_00_0
43567,1_00_0
17595,3_00_0
10252,5_b8_1
57667,4_00_0
27814,1_00_0
55530,3_00_0
42356,6_00_0
29760,3_00_0
58938,6_00_0
54788,4_00_0
35051,6_00_0
29369,3_00_0
27837,4_00_0
19305,3_b3_1
21394,3_00_0
26340,3_b7_1
67492,4_00_0
41518,4_00_0
11759,5_b6_1
65278,5_b8_1
60482,3_b3_1
13709,3_00_0
26501,4_00_0
43713,3_00_0
33188,3_a9_1
32834,3_00_0
40485,4_00_0
33969,5_b6_1
38618,3_b6_1
59406,6_00_0
11618,6_00_0
36015,6_00_0
53472,6_00_0
38015,6_00_0
60627,3_a9_1
39438,1_00_0
38547,6_00_0
39069,3_00_0
56435,3_00_0
37760,5_00_0
27141,1_00_0
24428,5_b7_1
63136,3_00_0
60579,3_b8_1
13289,1_00_0
50007,3_00_0
31216,6_00_0
54484,3_00_0
20291,2_00_0
17575,1_00_0
33901,4_00_0
22646,1_00_0
16759,4_00_0
35089,6_00_0
14358,5_a7_2
56317,1_00_0
50788,6_a11_1
20298,4_00_0
36959,5_b7_1
14178,4_00_0
46435,4_00_0
20695,3_00_0
60921,1_00_0
16709,3_a9_1
32716,4_00_0
29450,2_a5_2
31027,1_00_0
36097,4_00_0
32476,6_a11_1
42982,3_b8_1
65620,6_00_0
11768,3_b8_1
23651,6_00_0
33886,5_00_0
31613,4_00_0
55689,3_00_0
62668,3_00_0
57713,4_00_0
28634,6_00_0
46942,1_00_0
43231,4_00_0
38044,5_a7_2
30696,3_b7_1
55804,3_00_0
17401,3_00_0
14003,4_00_0
34003,3_00_0
12797,6_00_0
63672,2_00_0
13242,6_00_0
65256,4_00_0
16115,3_a9_1
57304,1_00_0
34417,4_00_0
18982,1_00_0
36251,4_00_0
17918,3_a9_2
32947,5_b8_1
15468,2_a5_2
64188,4_00_0
60284,3_a9_2
21323,3_b8_1
57563,4_00_0
13069,3_00_0
25041,3_00_0
61195,3_b7_1
46926,1_00_0
10274,1_00_0
10826,3_00_0
39686,2_00_0
46925,6_00_0
38741,3_a9_1
32498,4_00_0
12604,1_00_0
32035,6_00_0
41553,3_00_0
24796,5_b7_1
39704,6_00_0
19103,6_00_0
34569,4_00_0
67376,3_b6_1
31478,3_b3_1
64119,6_00_0
36449,5_a7_2
29837,3_00_0
50106,4_00_0
33433,5_a7_2
64909,3_b3_1
55282,6_00_0
65055,5_b8_1
64099,4_00_0
44276,3_b3_1
64931,3_00_0
62890,6_00_0
23886,6_00_0
61807,3_b3_1
46729,1_00_0
15684,6_00_0
62032,3_b6_1
16075,6_00_0
55735,6_00_0
30373,1_00_0
25099,6_00_0
11119,2_00_0
44558,6_b4_3
33680,3_00_0
25928,3_00_0
62275,4_00_0
55313,1_00_0
52519,3_00_0
66624,3_b7_1
40069,4_00_0
15452,1_00_0
58223,6_00_0
34184,5_a7_2
53896,4_00_0
54360,4_00_0
44954,3_00_0
32166,3_a9_2
63921,6_00_0
44186,6_00_0
19899,6_00_0
12476,2_a5_2
26247,3_b6_1
26099,2_00_0
22201,4_00_0
54851,1_00_0
26254,4_00_0
13403,6_00_0
65826,5_b6_1
11664,1_00_0
55690,1_00_0
14248,1_00_0
19648,4_00_0
15435,6_00_0
19900,1_00_0
14093,3_b3_1
62955,1_00_0
44839,3_b8_1
65424,6_00_0
33731,4_00_0
31101,3_00_0
66090,3_00_0
51966,3_b8_1
37415,3_b8_1
55123,4_00_0
27176,5_00_0
31680,6_b4_1
53871,4_00_0
34699,3_b3_1
55632,5_00_0
35425,1_00_0
63514,6_00_0
38565,3_00_0
45354,1_00_0
31314,3_b6_1
65725,3_00_0
40053,1_00_0
40104,2_00_0
53354,5_b8_1
27021,5_b7_1
29188,4_00_0
37508,2_00_0
37761,1_00_0
22849,3_a9_2
28981,3_00_0
21622,3_00_0
10115,3_00_0
62587,3_b3_1
33689,6_00_0
46645,6_00_0
26552,6_00_0
36990,5_b8_1
51162,3_00_0
52492,3_00_0
17962,2_00_0
43229,1_00_0
61626,4_00_0
33320,5_b7_1
16150,4_00_0
25451,4_00_0
35326,3_b8_1
54370,3_00_0
21174,3_00_0
61579,6_00_0
20283,4_00_0
36278,1_00_0
41394,3_a9_1
60154,4_00_0
54133,4_00_0
40184,3_b6_1
37691,3_a9_3
38917,5_a7_2
34672,3_b8_1
47196,4_00_0
57305,4_00_0
50952,3_b3_1
48392,5_b8_1
41882,6_00_0
23584,3_b7_1
31467,3_a9_1
45844,4_00_0
31837,3_b3_1
40072,4_00_0
56530,3_00_0
32499,2_a5_2
18129,1_00_0
49274,6_00_0
32377,3_a9_1
17349,6_00_0
52761,6_00_0
15845,6_00_0
64939,1_00_0
18686,3_00_0
35493,2_00_0
12598,1_00_0
61714,6_00_0
64324,1_00_0
11942,4_00_0
40097,5_b7_1
44592,6_b4_3
61953,1_00_0
48863,3_00_0
27773,6_00_0
15572,3_b8_1
61944,3_00_0
10300,3_b8_1
29927,3_00_0
34563,4_00_0
35833,3_a9_3
50983,6_00_0
53736,6_a11_1
43504,3_00_0
27449,4_00_0
36931,3_b8_1
58364,2_00_0
33283,1_00_0
22988,6_a12_1
15218,5_a7_2
35020,4_00_0
56734,4_00_0
39571,3_00_0
27195,3_a9_1
54904,4_00_0
24107,6_00_0
52038,3_00_0
41041,1_00_0
36219,3_b8_1
52682,6_00_0
57719,1_00_0
29727,4_00_0
64060,1_00_0
34011,1_00_0
38083,3_00_0
60685,4_00_0
18901,3_00_0
12652,3_b8_1
38323,3_00_0
56968,4_00_0
23860,4_00_0
62912,3_a9_1
22952,6_00_0
35859,5_a7_2
22887,4_00_0
16308,5_a7_2
65480,1_00_0
54047,6_a12_2
36788,3_b3_1
58649,3_00_0
52810,1_00_0
62881,1_00_0
36088,4_00_0
54119,6_b5_1
52910,3_b8_1
28447,3_00_0
60156,6_00_0
31263,1_00_0
42675,1_00_0
18646,6_00_0
61513,6_a11_1
14419,4_00_0
49268,3_b6_1
55750,2_a5_2
47160,6_00_0
42227,3_b7_1
57341,3_a9_1
42360,4_00_0
56461,5_b6_1
23769,4_00_0
36341,2_a5_2
60871,4_00_0
12197,3_a9_1
14498,4_00_0
30964,6_00_0
63914,4_00_0
31785,3_a9_1
47215,6_00_0
53911,6_00_0
66131,5_b8_1
47397,3_00_0
56166,3_00_0
49962,3_00_0
20237,3_b8_1
51319,1_00_0
35853,3_00_0
11134,6_00_0
57342,1_00_0
44356,3_b7_1
20218,6_00_0
23362,4_00_0
19496,3_00_0
44526,3_a9_2
31690,6_a11_1
13305,4_00_0
58421,3_b7_1
10879,3_00_0
48452,5_b6_1
26898,3_b3_1
32255,4_00_0
21068,1_00_0
41695,5_b7_1
55807,3_00_0
17427,3_b6_1
26950,1_00_0
57781,6_00_0
43050,3_00_0
42333,3_00_0
42494,1_00_0
12294,5_b6_1
49180,3_00_0
59480,1_00_0
64982,6_00_0
28674,1_00_0
30422,4_00_0
62821,2_a5_2
15873,3_00_0
37178,3_a9_2
53310,3_b8_1
57390,6_00_0
38019,4_00_0
15267,4_00_0
64761,5_b6_1
62355,5_00_0
43230,3_a9_1
15676,3_00_0
56328,3_00_0
27523,3_b8_1
43108,6_00_0
60808,3_b8_1
19543,6_b5_1
48884,3_00_0
27464,3_b7_1
16266,4_00_0
55203,1_00_0
57842,3_b8_1
54247,3_00_0
22769,1_00_0
21038,5_b6_1
18437,1_00_0
36465,4_00_0
35379,3_00_0
62073,3_00_0
46891,1_00_0
12683,3_b6_1
39506,6_b5_1
18996,3_a9_1
10693,2_a5_2
64842,2_a5_2
29941,4_00_0
29904,3_00_0
16437,1_00_0
16234,4_00_0
34549,3_00_0
19371,6_00_0
60855,3_00_0
29638,3_00_0
65186,1_00_0
35932,1_00_0
46802,1_00_0
46613,6_a11_2
41276,1_00_0
60652,3_b3_1
23091,4_00_0
18787,4_00_0
22483,3_00_0
60421,5_b6_1
56764,3_a9_2
23313,6_00_0
47862,6_00_0
50333,1_00_0
44922,4_00_0
66270,3_a9_1
14824,3_00_0
57731,2_a5_2
62607,3_00_0
65429,3_b7_1
20409,5_b7_1
58134,5_b8_1
39439,1_00_0
66074,6_00_0
28545,3_00_0
18753,3_b3_1
50164,3_b6_1
47293,3_b3_1
23710,3_00_0
10238,3_b3_1
30448,6_00_0
42274,5_00_0
20452,4_00_0
31911,3_b3_1
52486,5_00_0
39475,6_00_0
62835,1_00_0
20431,1_00_0
18713,3_b3_1
33109,2_a5_2
19588,4_00_0
54745,3_b7_1
15227,3_b8_1
47989,3_00_0
55796,4_00_0
43224,3_b6_1
25225,3_00_0
56982,1_00_0
42914,6_00_0
49644,4_00_0
52008,5_00_0
13983,6_00_0
19516,4_00_0
43876,5_a7_2
38669,4_00_0
60037,6_00_0
49666,3_a9_1
45712,5_b8_1
44565,6_00_0
56575,6_b5_1
24422,3_00_0
34125,6_00_0
29026,4_00_0
64546,3_00_0
33999,4_00_0
58470,3_00_0
63496,3_b8_1
23416,6_00_0
59465,4_00_0
22959,3_b7_1
49393,6_00_0
26622,4_00_0
38287,5_a7_2
66526,6_00_0
12922,3_00_0
58614,3_a9_1
28583,1_00_0
30306,4_00_0
12054,1_00_0
26731,3_b8_1
23031,6_00_0
58096,2_a5_2
47882,5_00_0
37636,3_00_0
35982,4_00_0
22315,4_00_0
28748,4_00_0
11261,3_b7_1
12519,6_00_0
25038,5_b6_1
67551,6_a12_2
32187,3_00_0
25800,2_00_0
56834,5_b6_1
35489,4_00_0
19682,6_00_0
42672,6_00_0
33039,4_00_0
67382,5_b7_1
17573,5_b7_1
37887,3_00_0
67580,3_00_0
54240,6_00_0
10652,3_b7_1
16983,3_b7_1
40635,5_a7_2
30875,1_00_0
40594,3_a9_2
53667,1_00_0
34199,6_00_0
32165,4_00_0
47698,5_b8_1
38904,3_00_0
46859,3_a9_2
24189,3_b8_1
57783,3_00_0
26260,4_00_0
26032,5_a7_2
20978,2_a5_2
37149,6_00_0
33371,3_00_0
31334,1_00_0
60332,6_00_0
50456,1_00_0
59952,3_00_0
60409,4_00_0
31847,2_00_0
21025,6_00_0
58822,6_00_0
34064,3_00_0
52454,3_a9_1
29463,3_00_0
23005,1_00_0
42944,3_00_0
51634,3_00_0
28078,3_00_0
16746,6_00_0
55535,4_00_0
24145,2_00_0
10478,6_00_0
53152,5_b7_1
22407,6_00_0
29942,3_b6_1
55361,4_00_0
23326,1_00_0
11945,3_b6_1
47234,4_00_0
54040,6_00_0
57856,4_00_0
55526,3_00_0
15880,6_00_0
37473,2_00_0
62028,5_b6_1
60500,6_00_0
40574,6_00_0
62074,4_00_0
42003,5_b7_1
14669,3_00_0
66990,4_00_0
40314,3_00_0
36675,4_00_0
52527,1_00_0
46448,3_00_0
38887,4_00_0
47178,3_00_0
21254,1_00_0
13945,5_00_0
41639,1_00_0
24198,1_00_0
31982,3_00_0
59988,3_00_0
14968,6_b4_1
55331,3_a9_2
61838,3_b6_1
27981,3_00_0
64313,3_00_0
61275,6_00_0
26565,5_b8_1
20627,3_b6_1
47451,1_00_0
66178,3_00_0
54285,3_a9_2
39572,3_b3_1
41443,3_00_0
15295,4_00_0
20225,2_00_0
27073,3_a9_1
15521,3_00_0
29454,2_a5_2
37812,3_00_0
37905,5_b7_1
26313,6_00_0
28080,6_00_0
52793,3_00_0
42345,4_00_0
58185,1_00_0
23495,3_00_0
39045,6_00_0
30464,3_b6_1
55517,3_00_0
30404,6_b4_1
62218,3_b6_1
30071,6_00_0
24706,1_00_0
10124,1_00_0
11346,4_00_0
67564,2_00_0
18934,3_00_0
63066,3_00_0
50622,1_00_0
51256,4_00_0
60688,6_00_0
57928,6_a11_2
53632,4_00_0
15692,3_00_0
14926,3_00_0
66354,5_b8_1
43767,5_b8_1
12310,4_00_0
50574,3_00_0
66323,6_00_0
63632,3_00_0
59869,2_a5_2
53475,4_00_0
50609,3_a9_1
47061,3_00_0
56937,1_00_0
56588,6_00_0
46449,2_00_0
66502,5_b7_1
19548,6_a11_2
54448,3_b3_1
63412,3_00_0
18088,3_00_0
15918,6_00_0
53973,2_a5_2
37467,3_00_0
55177,6_00_0
12721,4_00_0
63012,4_00_0
54430,5_a7_2
65499,5_b7_1
32893,3_b7_1
53644,4_00_0
48187,4_00_0
61156,6_00_0
66678,6_00_0
50828,6_00_0
45131,6_00_0
44221,3_b6_1
22574,6_00_0
55847,3_b6_1
64777,3_00_0
18257,6_00_0
13071,1_00_0
65504,6_00_0
66082,4_00_0
30731,3_b8_1
50278,5_b7_1
53772,4_00_0
27934,3_00_0
17017,3_00_0
27313,3_b3_1
55833,5_b8_1
59772,3_00_0
52254,3_00_0
64494,4_00_0
36240,5_b6_1
18683,5_b7_1
45477,3_00_0
61085,6_00_0
23669,5_b7_1
22761,6_00_0
10635,1_00_0
28567,3_00_0
52948,1_00_0
59125,3_00_0
19906,3_b7_1
39317,3_b8_1
52146,5_b7_1
65014,6_00_0
52944,3_00_0
64243,4_00_0
50959,6_00_0
20589,4_00_0
45375,3_b6_1
40717,3_b3_1
62478,6_00_0
43454,4_00_0
42261,3_00_0
19019,1_00_0
16505,4_00_0
39597,3_b7_1
19081,5_a7_2
14223,3_b6_1
27990,1_00_0
22960,1_00_0
25876,5_a7_2
54097,3_00_0
45656,2_a5_2
58334,3_00_0
51223,4_00_0
40171,3_00_0
23344,3_00_0
24804,3_00_0
52967,1_00_0
53396,3_00_0
56577,4_00_0
41123,4_00_0
61019,5_b7_1
64615,1_00_0
44624,4_00_0
41893,4_00_0
47717,5_b8_1
11558,3_00_0
33765,5_a7_2
66717,3_00_0
16766,2_00_0
23767,4_00_0
60074,4_00_0
48476,4_00_0
23582,6_00_0
42376,2_a5_2
20199,2_00_0
54449,6_00_0
50742,3_b6_1
24063,1_00_0
42250,4_00_0
35515,5_b8_1
65374,3_00_0
38625,3_a9_1
38000,3_00_0
24672,3_00_0
16752,6_00_0
50735,1_00_0
17836,3_00_0
60041,4_00_0
27080,1_00_0
51652,1_00_0
67003,6_00_0
56797,1_00_0
44035,5_00_0
63337,3_00_0
60032,5_b6_1
11179,3_b8_1
15582,3_b6_1
62563,3_00_0
28368,1_00_0
27576,4_00_0
13698,3_b8_1
39815,5_b7_1
14411,6_00_0
44569,1_00_0
45052,3_00_0
58375,2_a5_2
29006,5_00_0
63830,1_00_0
11335,1_00_0
28780,4_00_0
39396,3_00_0
27586,4_00_0
44188,6_00_0
11295,1_00_0
33696,1_00_0
34889,3_00_0
44802,4_00_0
31628,6_00_0
37216,3_a9_2
15097,3_00_0
16979,3_00_0
39536,4_00_0
13082,6_00_0
11770,3_a9_3
55293,1_00_0
24304,1_00_0
27951,6_00_0
10118,3_a9_1
30794,4_00_0
38301,6_00_0
38088,3_00_0
50579,4_00_0
11995,1_00_0
63631,3_00_0
64736,5_b6_1
47606,6_00_0
48508,6_00_0
40350,6_00_0
45855,3_a9_2
25082,4_00_0
58273,3_00_0
21142,6_a11_1
33205,3_00_0
15109,6_00_0
35601,3_00_0
11804,3_00_0
19060,4_00_0
64464,3_00_0
63702,6_00_0
12185,2_a5_2
31744,4_00_0
23537,3_b6_1
11639,5_a7_2
57806,6_00_0
14841,1_00_0
24740,3_00_0
51714,6_00_0
37985,6_a12_2
23404,1_00_0
56710,6_b4_1
22890,3_00_0
57284,5_b8_1
32624,5_b8_1
24807,4_00_0
36448,3_b3_1
42026,3_b8_1
51184,6_b4_1
54549,3_00_0
22976,4_00_0
10090,3_b7_1
37029,3_b7_1
12591,3_00_0
60576,2_00_0
15861,4_00_0
21083,4_00_0
59474,3_a9_1
67430,3_a9_1
20570,4_00_0
25062,5_b6_1
35816,5_b8_1
52478,1_00_0
53350,3_00_0
32349,3_00_0
32161,5_a7_2
62375,6_00_0
52905,1_00_0
19143,3_b3_1
22042,5_b6_1
56342,6_00_0
17061,3_00_0
52513,4_00_0
21348,6_00_0
29945,3_b6_1
43786,6_00_0
47775,3_00_0
55700,4_00_0
25123,6_b4_1
52934,2_00_0
21120,6_00_0
16748,3_00_0
53563,3_00_0
19175,6_00_0
24730,4_00_0
37806,3_00_0
17879,1_00_0
27612,4_00_0
41821,3_b6_1
45893,4_00_0
19288,4_00_0
26042,3_00_0
66927,2_00_0
56340,3_a9_2
29809,5_b8_1
64655,3_a9_1
15201,6_a11_1
20965,5_b8_1
57034,4_00_0
35612,3_b6_1
35173,6_b5_1
25846,6_a11_1
61245,3_00_0
26411,6_00_0
40700,5_b8_1
49926,5_b6_1
27608,3_00_0
55834,4_00_0
17603,1_00_0
35175,3_00_0
64678,4_00_0
28232,3_a9_2
20041,6_00_0
17607,3_00_0
41795,4_00_0
14623,1_00_0
18621,2_a5_2
12299,3_00_0
58856,6_b4_3
22784,5_00_0
12748,6_00_0
53482,4_00_0
42619,5_b6_1
57580,3_00_0
54510,6_00_0
57205,4_00_0
21597,1_00_0
25279,3_a9_2
56537,2_a5_2
61137,3_b8_1
15598,4_00_0
64745,6_00_0
19964,3_00_0
13320,3_b3_1
66784,3_00_0
66302,5_b6_1
37187,4_00_0
26749,3_00_0
15709,6_00_0
31951,3_00_0
64289,4_00_0
29513,6_00_0
16186,3_00_0
58148,6_00_0
25940,6_00_0
47894,4_00_0
50957,1_00_0
10925,6_00_0
57668,3_00_0
50874,3_00_0
55748,3_00_0
61605,5_b6_1
40384,1_00_0
28718,6_00_0
28649,5_a7_2
66470,4_00_0
32902,3_00_0
42656,3_00_0
53006,3_00_0
34047,3_b6_1
14585,3_00_0
44760,5_b6_1
51255,3_00_0
60343,5_b6_1
20727,3_00_0
31261,2_a5_2
15767,3_a9_2
38249,3_00_0
57946,6_00_0
60746,3_a9_2
22307,5_b6_1
16604,4_00_0
26875,4_00_0
18009,1_00_0
17420,3_00_0
57192,6_00_0
31072,1_00_0
38468,3_b3_1
66136,6_00_0
36019,2_a5_2
12483,4_00_0
31320,4_00_0
31138,1_00_0
41652,5_00_0
13180,4_00_0
63436,5_b7_1
60312,1_00_0
23443,1_00_0
40993,3_b7_1
10706,3_a9_1
56517,3_b3_1
43133,3_00_0
39628,6_00_0
41797,2_a5_2
55564,6_00_0
62232,4_00_0
66395,3_00_0
50207,5_b6_1
13054,6_b4_3
38501,4_00_0
44541,4_00_0
62515,5_b8_1
57876,3_00_0
31867,1_00_0
62371,3_00_0
34432,6_00_0
20844,1_00_0
31243,1_00_0
44253,3_00_0
42580,6_b5_1
64665,6_00_0
46883,3_00_0
44385,4_00_0
20524,4_00_0
33234,4_00_0
17129,3_00_0
46077,3_b3_1
21873,4_00_0
38162,3_00_0
26798,4_00_0
34674,2_a5_2
26954,3_00_0
21670,1_00_0
31321,3_00_0
58439,3_00_0
46189,3_00_0
19238,3_b6_1
34272,1_00_0
46769,1_00_0
55130,6_00_0
48212,1_00_0
30798,4_00_0
65789,3_00_0
47025,6_00_0
63828,3_00_0
21585,3_00_0
46832,3_00_0
34967,2_a5_2
13018,1_00_0
16152,3_00_0
54204,2_a5_2
59645,5_b6_1
53565,1_00_0
30247,2_a5_2
51699,3_00_0
19163,3_a9_3
60979,4_00_0
47114,6_00_0
30975,3_00_0
36060,1_00_0
65176,4_00_0
46348,5_b8_1
43529,3_00_0
62625,5_b8_1
18958,4_00_0
19634,3_a9_1
19255,1_00_0
22789,3_b7_1
56459,1_00_0
25571,3_00_0
45951,6_00_0
15014,2_00_0
27231,3_b3_1
44200,3_00_0
53971,5_b8_1
62156,6_00_0
19120,6_00_0
19802,5_b7_1
45452,4_00_0
19942,1_00_0
58550,5_a7_2
48531,6_a12_2
51817,3_00_0
48266,1_00_0
39257,3_a9_1
62816,2_00_0
12841,3_b6_1
57415,6_00_0
29639,3_00_0
12550,6_00_0
61612,6_00_0
19794,3_b3_1
33637,3_00_0
48595,2_00_0
53976,1_00_0
43025,1_00_0
45163,2_a5_2
66685,3_00_0
38623,3_00_0
24354,3_00_0
57996,3_b8_1
39839,2_00_0
62871,5_00_0
27745,1_00_0
42795,3_00_0
47581,6_00_0
66268,3_00_0
19076,5_b8_1
59310,3_a9_1
54358,5_b7_1
18591,4_00_0
53740,1_00_0
65008,1_00_0
61126,1_00_0
18961,4_00_0
52140,3_00_0
56920,4_00_0
31130,3_b8_1
18146,3_00_0
46663,4_00_0
51020,1_00_0
42245,6_00_0
33040,2_a5_2
51590,5_b7_1
55315,3_b7_1
54772,4_00_0
54540,3_00_0
64376,3_00_0
33445,1_00_0
59319,2_00_0
29043,5_b6_1
23458,2_a5_2
52473,3_b8_1
34005,5_a7_2
13210,3_b8_1
27870,1_00_0
12515,3_00_0
60351,6_00_0
42159,3_b3_1
26330,5_b7_1
16577,6_00_0
36605,1_00_0
22997,1_00_0
17851,3_00_0
53852,3_a9_1
21972,1_00_0
29862,6_00_0
14247,6_00_0
49012,3_00_0
11350,5_b7_1
66086,3_a9_1
43498,3_a9_1
33068,5_a7_2
54962,5_a7_2
34168,6_00_0
33799,1_00_0
57399,1_00_0
55251,3_a9_1
24624,6_00_0
14490,3_00_0
38204,6_00_0
52689,3_00_0
27945,3_a9_1
52647,3_00_0
33846,4_00_0
47013,3_00_0
42534,5_00_0
57717,4_00_0
61604,4_00_0
